#{"t_start": 1774089024.4702332, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
250.0,636,233.193688
170.0,455,233.932174
255.0,694,235.023215
385.0,943,236.532647
135.0,440,237.224028
235.0,608,238.21143
175.0,517,239.042165
230.0,694,240.103685
505.0,772,241.264529
315.0,630,242.269609
80.0,267,242.675066
135.0,474,243.406631
100.0,426,244.048462
140.0,517,244.843074
165.0,532,245.654952
85.0,346,246.178128
170.0,737,247.314463
60.0,413,247.942777
205.0,495,248.698401
115.0,716,249.828791
325.0,787,251.020336
285.0,729,252.151418
40.0,345,252.681766
180.0,443,253.376322
305.0,559,254.265139
140.0,554,255.10301
140.0,415,255.728143
380.0,666,256.747022
80.0,405,257.347535
40.0,365,257.895357
215.0,581,258.773772
175.0,506,259.543881
225.0,623,260.497209
240.0,679,261.55808
440.0,810,262.836235
140.0,382,263.411737
575.0,1009,264.948578
135.0,425,265.587259
225.0,564,266.444575
265.0,786,267.647009
270.0,548,268.493701
80.0,264,268.874406
285.0,788,270.12901
115.0,388,270.729102
75.0,394,271.33771
140.0,402,271.996367
100.0,308,272.484199
70.0,395,273.116074
570.0,972,274.659938
135.0,405,275.30732
150.0,535,276.1637
485.0,560,277.076648
390.0,836,278.365446
675.0,906,279.803971
275.0,548,280.675896
285.0,818,282.017341
175.0,456,282.719486
105.0,295,283.180113
110.0,298,283.636478
545.0,865,284.974977
190.0,563,285.866052
195.0,555,286.743548
65.0,302,287.216624
400.0,591,288.142887
340.0,640,289.124493
195.0,511,289.889549
410.0,897,291.298738
195.0,539,292.164566
170.0,457,292.849622
370.0,794,294.033695
310.0,630,294.972589
185.0,802,296.235979
310.0,622,297.194466
270.0,679,298.234353
220.0,518,299.028832
365.0,731,300.155844
370.0,724,301.269461
95.0,334,301.776719
335.0,625,302.772568
215.0,554,303.626766
155.0,370,304.201482
60.0,288,304.637087
405.0,724,305.731118
55.0,370,306.273215
100.0,372,306.841802
375.0,768,308.024086
175.0,511,308.806349
295.0,702,309.859743
75.0,279,310.26406
230.0,594,311.157826
120.0,398,311.752697
340.0,700,312.843854
330.0,679,313.875638
185.0,361,314.406759
145.0,386,314.998261
260.0,473,315.713454
405.0,803,316.931412
225.0,689,317.966882
315.0,721,319.059275
285.0,741,320.201594
370.0,646,321.175708
170.0,363,321.736182
330.0,840,323.046013
215.0,513,323.837159
260.0,590,324.747594
110.0,386,325.35329
250.0,668,326.401273
