#{"t_start": 1773921017.6348279, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,522,143.837441
2.0,819,144.492127
2.0,743,145.086245
1.0,630,145.587102
0.0,530,145.999217
0.0,519,146.412947
1.0,647,146.922045
3.0,959,147.710003
2.0,759,148.31534
0.0,517,148.708089
3.0,935,149.459677
8.0,1211,150.477972
1.0,624,150.985121
7.0,1015,151.811359
3.0,891,152.533433
1.0,650,153.075185
3.0,1098,153.97692
7.0,996,154.786139
5.0,1426,155.938935
7.0,1007,156.757153
1.0,635,157.256737
7.0,1004,158.072915
11.0,1099,158.955788
0.0,538,159.373672
2.0,812,160.027843
2.0,756,160.643228
0.0,524,161.051356
5.0,1179,162.018656
0.0,515,162.435859
2.0,758,163.049751
5.0,1320,164.127087
1.0,639,164.628276
9.0,1616,165.966748
3.0,1005,166.790481
1.0,615,167.285236
1.0,645,167.784111
5.0,1190,168.750171
11.0,1103,169.643591
3.0,966,170.413715
7.0,1016,171.225368
1.0,718,171.783936
6.0,1314,172.914295
0.0,520,173.325861
8.0,1139,174.266045
6.0,1482,175.477101
5.0,1412,176.644806
9.0,1636,177.974668
12.0,1231,178.96706
7.0,1675,180.364304
6.0,1524,181.621439
6.0,1636,183.003787
5.0,1183,183.993346
9.0,1417,185.170882
0.0,527,185.589851
11.0,1111,186.5126
8.0,1143,187.441827
7.0,1682,188.834959
0.0,536,189.242235
11.0,1091,190.134341
1.0,655,190.64419
0.0,524,191.053733
3.0,931,191.815148
7.0,1000,192.654564
11.0,1087,193.588387
11.0,1103,194.502918
2.0,908,195.237721
5.0,1419,196.405241
0.0,515,196.818088
0.0,531,197.233887
6.0,1546,198.503796
0.0,528,198.913207
0.0,531,199.331311
0.0,543,199.745363
12.0,1778,201.225356
0.0,516,201.645225
0.0,524,202.058859
3.0,875,202.810185
1.0,636,203.317919
10.0,1465,204.571671
2.0,728,205.167064
7.0,1004,205.998359
8.0,1783,207.526668
0.0,531,207.953736
2.0,826,208.646523
17.0,2346,210.64405
