#{"t_start": 1774095677.2539139, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
105.0,467,199.894377
45.0,364,200.367897
210.0,627,201.168814
40.0,393,201.678581
115.0,668,202.567352
45.0,293,202.960045
90.0,289,203.332618
30.0,293,203.700999
445.0,723,204.637113
75.0,390,205.130492
150.0,496,205.779142
605.0,990,207.029672
75.0,453,207.607479
160.0,474,208.207252
110.0,468,208.771708
200.0,711,209.70394
85.0,394,210.184463
120.0,530,210.833013
125.0,662,211.668847
155.0,409,212.192477
160.0,546,212.886039
70.0,480,213.492123
480.0,964,214.750509
35.0,399,215.277319
380.0,789,216.289323
55.0,264,216.619145
310.0,780,217.643285
110.0,416,218.184311
155.0,511,218.840035
125.0,512,219.538372
45.0,529,220.247064
95.0,480,220.87826
50.0,363,221.336487
265.0,837,222.432374
60.0,371,222.907557
55.0,305,223.29023
175.0,702,224.228285
110.0,482,224.855006
240.0,556,225.557923
80.0,455,226.133538
85.0,287,226.480524
125.0,494,227.115026
60.0,448,227.686183
110.0,528,228.350635
385.0,895,229.4667
180.0,657,230.315798
160.0,590,231.046097
80.0,382,231.53507
10.0,359,231.99171
140.0,460,232.584196
60.0,363,233.051723
120.0,688,233.948649
90.0,318,236.714837
330.0,578,237.491895
125.0,467,238.104737
215.0,477,238.715402
235.0,615,239.536976
160.0,381,240.030518
265.0,802,241.063881
200.0,643,241.898267
125.0,557,242.617737
80.0,377,243.089074
120.0,528,243.75539
45.0,297,244.148272
170.0,505,244.788765
35.0,363,245.244729
115.0,613,246.046692
140.0,406,246.598766
650.0,1035,247.872842
260.0,673,248.752983
255.0,819,249.818942
220.0,610,250.605193
15.0,272,250.934239
455.0,814,251.974521
245.0,880,253.090925
175.0,487,253.761719
60.0,280,254.129875
195.0,525,254.824276
270.0,884,256.012159
170.0,715,256.98679
70.0,440,257.57561
75.0,389,258.074596
65.0,275,258.437132
50.0,264,258.775489
160.0,490,259.477115
165.0,532,260.169869
110.0,527,260.874419
210.0,646,261.733218
120.0,570,262.497687
60.0,331,262.926625
100.0,407,263.451652
170.0,500,264.133398
490.0,1084,265.537952
40.0,283,265.899385
335.0,810,267.021523
75.0,450,267.65558
90.0,490,268.320428
70.0,499,269.008405
130.0,525,269.74307
140.0,556,270.495972
255.0,783,271.533805
55.0,430,272.109835
185.0,465,272.728981
35.0,375,273.230158
150.0,501,273.900358
200.0,689,274.822292
35.0,287,275.202967
45.0,270,275.559205
70.0,405,276.089046
175.0,492,276.752403
40.0,252,277.062864
30.0,260,277.406354
155.0,729,278.382622
170.0,525,279.11466
255.0,783,280.163307
170.0,605,280.976386
35.0,382,281.492342
145.0,493,282.157526
210.0,651,283.065978
95.0,568,283.85126
145.0,512,284.531167
195.0,684,285.451328
80.0,506,286.147911
60.0,496,286.8248
85.0,396,287.364586
85.0,468,287.999451
30.0,278,288.368307
255.0,755,289.407593
265.0,673,290.30073
145.0,503,290.954362
40.0,372,291.452633
25.0,311,291.863332
55.0,287,292.246
55.0,300,292.631945
65.0,279,292.976451
65.0,401,293.497123
460.0,897,296.668503
80.0,342,297.114828
190.0,528,297.832981
90.0,519,298.519677
25.0,339,298.964921
125.0,558,299.758233
180.0,491,300.408475
110.0,625,301.251673
235.0,673,302.157714
455.0,801,303.240043
55.0,451,303.856221
155.0,593,304.651595
20.0,383,305.168893
210.0,616,305.996804
370.0,756,307.022835
180.0,643,307.895422
100.0,518,308.566897
25.0,445,309.195888
60.0,287,309.555079
75.0,370,310.04861
80.0,431,310.598509
200.0,766,311.630105
350.0,682,312.495835
85.0,324,312.905225
20.0,274,313.263408
55.0,296,313.642603
135.0,573,314.415563
55.0,264,314.75927
90.0,432,315.359899
145.0,559,316.124246
85.0,480,316.766768
370.0,752,317.746213
120.0,519,318.41301
175.0,679,319.332989
135.0,519,320.038132
55.0,348,320.477268
25.0,263,320.795628
45.0,258,321.131369
370.0,971,322.411369
400.0,872,323.562695
240.0,631,324.373408
65.0,453,324.962762
95.0,527,325.646682
110.0,422,326.225361
385.0,729,327.208866
75.0,378,327.694238
165.0,492,328.338222
440.0,738,329.361891
50.0,313,329.756176
15.0,399,330.281668
35.0,340,330.734366
210.0,531,331.440234
30.0,427,332.006528
485.0,933,333.224182
25.0,353,333.696902
420.0,698,334.648744
85.0,384,335.163455
50.0,322,335.576672
445.0,748,336.592589
75.0,287,336.966488
155.0,668,337.859855
90.0,460,338.457516
75.0,465,339.115497
115.0,480,339.778321
40.0,379,340.282047
245.0,587,341.072769
40.0,398,341.609421
220.0,804,342.684196
155.0,499,343.348405
45.0,327,343.776917
190.0,526,344.523417
160.0,497,345.184053
135.0,350,345.651486
160.0,481,346.297731
130.0,586,347.102315
300.0,776,348.165399
80.0,365,348.662223
55.0,348,349.149167
265.0,704,350.101187
275.0,698,351.049359
65.0,270,351.408478
100.0,631,352.260114
240.0,692,353.178386
30.0,279,353.536093
135.0,438,354.147579
120.0,451,354.731303
420.0,719,358.985044
200.0,494,359.675677
220.0,816,360.778203
190.0,737,361.758306
230.0,549,362.474247
140.0,523,363.152925
155.0,607,363.948469
225.0,701,364.861753
290.0,781,365.872905
60.0,273,366.226548
100.0,462,366.823165
55.0,448,367.424152
50.0,340,367.865016
185.0,525,368.567355
20.0,295,368.964896
70.0,387,369.485893
360.0,989,370.775598
140.0,371,371.27012
65.0,430,371.832841
95.0,548,372.572699
80.0,300,372.968647
180.0,676,373.872716
95.0,514,374.547639
35.0,262,374.875701
300.0,808,375.936419
175.0,508,376.613118
530.0,769,377.607018
315.0,675,378.516202
420.0,644,379.397881
50.0,364,379.869842
250.0,753,380.836481
115.0,598,381.613191
175.0,693,382.531088
275.0,846,383.631624
395.0,893,384.803148
105.0,596,385.593079
50.0,296,385.954243
125.0,598,386.767577
160.0,595,387.566074
135.0,661,388.451463
265.0,800,389.547182
95.0,375,390.048596
180.0,542,390.759246
715.0,908,391.893524
15.0,265,392.242366
85.0,504,392.892563
80.0,437,393.478402
235.0,814,394.548776
170.0,552,395.265373
135.0,503,395.922258
50.0,306,396.334719
245.0,531,397.017788
155.0,603,397.832298
125.0,485,398.51085
120.0,407,399.047567
370.0,727,400.048353
275.0,750,401.104994
415.0,731,402.092534
105.0,385,402.591344
50.0,362,403.061909
100.0,435,403.640172
270.0,855,404.813408
140.0,390,405.340214
125.0,400,405.86213
70.0,277,406.224728
165.0,595,407.032254
235.0,478,407.689945
80.0,392,408.235251
150.0,400,408.772338
125.0,538,409.538282
440.0,849,410.705253
100.0,450,411.303103
120.0,373,411.809353
275.0,754,412.844752
115.0,420,413.41557
230.0,693,414.359384
270.0,667,415.265635
120.0,524,415.987339
210.0,506,419.770809
75.0,378,420.275953
135.0,526,420.991243
110.0,276,421.344999
160.0,491,421.980885
280.0,653,422.868827
110.0,332,423.306211
340.0,791,424.369489
95.0,405,424.902564
30.0,258,425.224623
165.0,530,425.911458
105.0,385,426.41275
145.0,714,427.338018
170.0,599,428.112375
25.0,255,428.453908
105.0,315,428.851152
170.0,686,429.795907
330.0,667,430.66187
165.0,615,431.486179
30.0,253,431.804601
115.0,491,432.47408
265.0,757,433.507635
220.0,730,434.447156
155.0,605,435.264853
400.0,1170,436.784398
175.0,516,437.461562
245.0,809,438.534696
235.0,741,439.576967
175.0,688,440.495126
235.0,780,441.565012
300.0,624,442.382914
55.0,258,442.730029
210.0,700,443.698029
470.0,983,444.992335
85.0,506,445.695273
65.0,257,446.027401
195.0,518,446.735665
55.0,258,447.071423
160.0,519,447.776328
75.0,382,448.293783
155.0,455,448.927343
140.0,677,449.859046
505.0,765,450.868868
45.0,301,451.276353
425.0,524,451.947007
45.0,291,452.336715
320.0,792,453.364061
655.0,883,454.468849
200.0,557,455.159097
100.0,463,455.768105
60.0,256,456.092171
50.0,265,456.432641
85.0,403,456.96383
65.0,378,457.467434
140.0,522,458.145593
205.0,516,458.821501
415.0,783,459.881429
160.0,620,460.718921
105.0,429,461.307283
90.0,462,461.928308
20.0,391,462.431418
150.0,491,463.081974
65.0,367,463.553122
175.0,540,464.295305
40.0,462,464.919626
435.0,660,465.795983
85.0,477,466.459497
100.0,392,467.001154
60.0,523,467.736607
220.0,705,468.681687
320.0,622,469.547957
130.0,374,470.057305
160.0,519,470.747868
365.0,682,471.691534
160.0,570,472.472597
155.0,540,473.224165
50.0,281,473.613484
180.0,755,474.655433
265.0,647,475.53317
250.0,663,476.435292
280.0,648,477.339808
140.0,513,478.054458
210.0,607,481.844803
220.0,713,482.835667
75.0,367,483.350371
190.0,467,483.974493
465.0,625,484.845418
175.0,506,485.539877
195.0,566,486.317503
75.0,365,486.822236
400.0,606,487.657233
100.0,326,488.079524
155.0,488,488.758585
90.0,482,489.453102
225.0,597,490.269063
115.0,575,491.042073
145.0,450,491.62104
95.0,409,492.158918
195.0,527,492.869191
60.0,338,493.300264
190.0,490,493.942178
35.0,385,494.458231
160.0,465,495.09873
520.0,791,496.146922
95.0,287,496.539973
475.0,1039,497.919605
275.0,671,498.866077
155.0,554,499.66907
370.0,752,500.674667
30.0,352,501.1377
260.0,750,502.147942
330.0,748,503.133373
130.0,382,503.652218
165.0,587,504.463634
130.0,495,505.139162
345.0,920,506.387622
135.0,482,507.03561
115.0,378,507.544441
140.0,511,508.253207
115.0,424,508.860023
360.0,733,509.921523
50.0,262,510.266396
555.0,730,511.261455
60.0,391,511.806331
70.0,411,512.351724
45.0,295,512.726708
5.0,292,513.108017
