#{"t_start": 1774086422.8096085, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
125.0,354,201.762082
135.0,410,202.347542
90.0,300,202.761218
120.0,365,203.314929
180.0,540,204.121192
75.0,396,204.701108
525.0,725,205.79159
355.0,745,206.894038
205.0,442,207.528394
230.0,542,208.308297
90.0,479,209.034694
160.0,605,209.91636
230.0,474,210.619171
95.0,403,211.20132
140.0,469,211.887473
335.0,712,212.926855
540.0,629,213.88141
330.0,713,214.914428
180.0,472,215.599468
255.0,533,216.39336
335.0,769,217.521795
470.0,672,218.501256
430.0,676,219.460857
140.0,463,220.139266
285.0,655,221.095351
55.0,339,221.569432
230.0,659,222.533306
150.0,521,223.336526
85.0,460,224.013378
160.0,633,224.893009
200.0,461,225.514422
65.0,290,225.914176
230.0,518,226.658595
125.0,496,227.346383
195.0,499,228.038609
35.0,272,228.412589
280.0,580,229.242874
220.0,463,229.903671
210.0,578,230.735498
255.0,708,231.745644
45.0,268,232.11331
185.0,475,232.78008
485.0,678,233.78196
270.0,698,234.758083
245.0,884,236.016493
375.0,992,237.409904
150.0,518,238.149693
210.0,569,238.964623
285.0,832,240.160435
225.0,557,240.981933
180.0,507,241.715327
90.0,363,242.259595
25.0,270,242.639025
165.0,426,243.263057
95.0,320,243.748075
445.0,580,244.570127
70.0,295,244.968826
195.0,704,245.994114
175.0,472,246.68297
385.0,772,247.804724
570.0,907,249.087711
190.0,569,249.945373
70.0,371,250.50923
135.0,447,251.160933
85.0,426,251.765221
115.0,468,252.430642
240.0,484,253.120142
135.0,461,253.829629
190.0,491,254.502648
120.0,416,255.077407
195.0,418,255.646708
55.0,276,256.030306
50.0,340,256.517907
210.0,557,257.346633
270.0,603,258.221202
280.0,587,259.085608
120.0,368,259.623671
95.0,385,260.177517
165.0,376,260.723622
105.0,418,261.34058
160.0,422,261.944025
180.0,501,262.653881
290.0,649,263.637341
70.0,387,264.185546
115.0,397,264.774769
25.0,363,265.29298
230.0,631,266.213716
90.0,264,266.596115
280.0,629,267.491752
65.0,336,267.947095
100.0,269,268.301487
105.0,446,268.963599
260.0,588,269.816842
80.0,262,270.173658
115.0,293,270.596957
165.0,558,271.406297
360.0,536,272.174754
235.0,532,272.936243
190.0,439,273.577782
345.0,805,274.723924
90.0,267,275.097562
300.0,661,276.060312
130.0,339,276.546298
130.0,388,277.112146
510.0,765,278.192267
265.0,471,278.862038
70.0,370,279.376186
195.0,487,280.063461
130.0,309,280.490452
165.0,659,281.441948
65.0,319,281.882375
220.0,706,282.900237
130.0,384,283.438287
510.0,828,284.627532
300.0,678,285.554171
30.0,287,285.940026
175.0,472,286.636291
110.0,486,287.338591
435.0,896,288.566486
180.0,616,289.443352
70.0,379,289.982347
345.0,631,290.887891
140.0,515,291.627256
80.0,264,292.002194
230.0,718,293.052458
180.0,484,293.771328
520.0,1033,295.188053
190.0,464,295.844439
330.0,677,296.80668
220.0,514,297.536431
365.0,741,298.591251
140.0,393,299.149476
365.0,665,300.094242
165.0,477,300.799792
65.0,284,301.197723
335.0,604,302.077411
465.0,787,303.195098
220.0,534,303.991341
160.0,387,304.53914
125.0,513,305.261212
300.0,694,306.231099
165.0,510,306.965069
235.0,507,307.693763
255.0,794,308.836651
165.0,423,309.459061
330.0,888,310.75865
360.0,862,311.992515
110.0,379,312.529712
460.0,961,313.894151
175.0,499,314.612678
255.0,605,315.495013
530.0,1019,316.954208
115.0,373,317.484765
535.0,685,318.476433
510.0,848,319.653166
225.0,537,320.416002
75.0,308,320.837495
185.0,457,321.486437
20.0,244,321.80669
375.0,694,322.782895
200.0,480,323.485909
50.0,253,323.868452
190.0,550,324.651314
235.0,564,325.471986
390.0,867,326.737487
190.0,407,327.334526
400.0,807,328.450586
315.0,697,329.419054
230.0,601,330.265608
350.0,735,331.318437
450.0,895,332.560483
370.0,887,333.857267
295.0,571,334.664921
355.0,720,335.673153
315.0,710,336.690764
110.0,278,337.078021
205.0,490,337.760579
240.0,665,338.702914
255.0,596,339.537644
105.0,312,339.970287
75.0,270,340.349909
235.0,542,341.117033
105.0,386,341.662884
270.0,580,342.501027
160.0,429,343.109431
275.0,609,344.031327
500.0,680,345.017066
375.0,710,346.059102
435.0,945,347.474056
555.0,717,348.538138
210.0,517,349.328466
185.0,388,349.9097
100.0,464,350.596178
160.0,341,351.06221
455.0,709,352.079078
285.0,481,352.784328
70.0,251,353.11762
350.0,693,354.141654
310.0,774,355.233432
70.0,295,355.641969
260.0,588,356.461044
180.0,477,357.135191
185.0,383,357.671722
200.0,426,358.26988
235.0,512,359.025313
440.0,650,359.959795
85.0,293,360.370337
120.0,404,360.930313
190.0,478,361.587654
110.0,327,362.040705
195.0,475,362.701381
165.0,405,363.259053
255.0,715,364.318638
85.0,266,364.685867
100.0,367,365.196252
320.0,730,366.241383
320.0,563,367.065831
95.0,281,367.45858
155.0,460,368.127197
150.0,440,368.753042
495.0,692,369.742379
165.0,374,370.256624
105.0,380,370.791982
325.0,628,371.703767
380.0,710,372.717368
145.0,368,373.230536
370.0,786,374.396361
85.0,328,374.841166
180.0,496,375.537919
220.0,535,376.30268
485.0,716,377.28865
135.0,413,377.871285
215.0,548,378.656623
120.0,354,379.159629
335.0,593,379.99324
190.0,474,380.678555
650.0,788,381.81052
305.0,603,382.657277
140.0,325,383.121143
135.0,471,383.806439
210.0,516,384.523294
220.0,468,385.189871
525.0,806,386.342889
70.0,312,386.784475
260.0,620,387.670069
245.0,492,388.36591
440.0,881,389.603692
170.0,474,390.295289
95.0,293,390.712277
270.0,528,391.485236
515.0,650,392.416231
215.0,535,393.186289
195.0,493,393.909417
110.0,272,394.281285
385.0,615,395.134493
400.0,684,396.099157
210.0,543,396.844919
265.0,605,397.688507
240.0,567,398.468899
475.0,549,399.25088
160.0,604,400.10716
200.0,455,400.769127
75.0,285,401.153385
190.0,482,401.840228
185.0,518,402.590915
250.0,511,403.321392
180.0,391,403.89746
260.0,485,404.571412
230.0,541,405.322763
380.0,521,406.058148
160.0,360,406.56518
250.0,642,407.458518
490.0,930,408.720923
30.0,260,409.068464
180.0,304,409.492099
165.0,393,410.061748
110.0,432,410.66918
240.0,464,411.313809
470.0,823,412.476317
745.0,991,413.887356
120.0,279,414.269066
195.0,504,415.002815
255.0,547,415.780957
125.0,336,416.254154
505.0,770,417.379873
480.0,661,418.33675
270.0,495,419.039331
440.0,742,420.082153
475.0,1060,421.57276
395.0,664,422.476053
125.0,278,422.846653
240.0,608,423.736107
285.0,595,424.554178
95.0,270,424.914089
230.0,517,425.645678
435.0,981,427.008137
250.0,481,427.660304
155.0,370,428.169878
330.0,677,429.122813
175.0,382,429.658082
290.0,619,430.535434
415.0,885,431.770932
130.0,496,432.471327
500.0,984,433.884351
460.0,753,434.971531
350.0,629,435.853242
575.0,972,437.193772
415.0,838,438.342453
380.0,915,439.611743
240.0,471,440.277764
165.0,395,440.847182
200.0,386,441.379704
50.0,347,441.871054
180.0,411,442.439722
550.0,849,443.611055
220.0,503,444.294286
410.0,685,445.274866
375.0,761,446.346094
280.0,457,446.993726
130.0,356,447.493374
335.0,691,448.507344
265.0,633,449.415101
160.0,417,449.989152
145.0,412,450.572669
355.0,660,451.475797
130.0,409,452.016713
295.0,547,452.752478
140.0,336,453.214085
130.0,278,453.623833
320.0,650,454.508045
285.0,534,455.265409
115.0,385,455.7962
655.0,962,457.182311
505.0,642,458.087314
575.0,796,459.222741
135.0,296,459.636833
670.0,773,460.700943
200.0,504,461.410866
190.0,499,462.121068
270.0,620,463.013093
240.0,580,463.874529
275.0,540,464.614205
215.0,418,465.195312
350.0,667,466.137406
365.0,669,467.081601
140.0,328,467.552461
150.0,320,468.011263
320.0,746,469.090205
390.0,787,470.212047
185.0,469,470.858052
140.0,356,471.339872
235.0,677,472.286048
365.0,752,473.359624
370.0,692,474.355705
420.0,771,475.415741
220.0,588,476.272124
155.0,380,476.804774
390.0,730,477.825826
210.0,419,478.434106
310.0,674,479.377881
210.0,504,480.070594
90.0,264,480.414804
95.0,293,480.79825
175.0,512,481.482278
140.0,371,481.967028
460.0,714,482.918827
315.0,712,483.914623
140.0,452,484.547872
350.0,721,485.556655
340.0,530,486.302804
445.0,858,487.453799
250.0,651,488.359107
135.0,309,488.771555
115.0,421,489.36148
170.0,511,490.063985
200.0,613,490.937728
180.0,483,491.594694
670.0,1025,492.972771
75.0,262,493.340259
65.0,297,493.77178
405.0,850,494.961174
175.0,476,495.620987
230.0,643,496.486417
170.0,478,497.16652
760.0,861,498.349723
110.0,386,498.875635
255.0,629,499.745578
430.0,503,500.452556
200.0,390,501.001239
175.0,426,501.593923
220.0,481,502.261585
120.0,275,502.626786
520.0,709,503.681619
155.0,414,504.241619
500.0,980,505.553588
100.0,409,506.118003
460.0,798,507.190347
445.0,922,508.464473
315.0,748,509.50994
230.0,530,510.228543
160.0,463,510.854925
270.0,654,511.785686
245.0,543,512.527531
270.0,626,513.40186
340.0,722,514.422625
220.0,482,515.096438
600.0,947,516.34904
660.0,701,517.301974
495.0,1302,519.022866
425.0,756,520.030951
725.0,812,521.158509
295.0,717,522.156598
470.0,785,523.228652
340.0,705,524.226313
340.0,608,525.034018
565.0,739,526.018495
270.0,518,526.719998
180.0,513,527.4454
200.0,504,528.157641
200.0,571,528.991513
445.0,905,530.227398
440.0,606,531.056003
420.0,828,532.164212
160.0,495,532.833143
110.0,394,533.377008
235.0,517,534.103997
170.0,380,534.623863
495.0,878,535.845594
385.0,741,536.87743
145.0,402,537.444333
365.0,729,538.470708
205.0,533,539.223104
155.0,411,539.784934
115.0,393,540.318636
65.0,376,540.85506
175.0,396,541.402548
575.0,937,542.666186
575.0,766,543.763576
1005.0,1067,545.160345
395.0,685,546.088509
185.0,463,546.725242
425.0,723,547.718588
110.0,308,548.129348
400.0,805,549.276792
25.0,369,549.800111
580.0,947,551.110695
440.0,740,552.157734
245.0,650,553.084975
270.0,611,553.985766
420.0,851,555.178106
305.0,487,555.845654
350.0,818,556.98143
345.0,872,558.179701
165.0,460,558.833174
280.0,629,559.716676
100.0,314,560.160885
220.0,572,560.998172
80.0,333,561.43566
260.0,492,562.103174
295.0,579,562.906666
155.0,389,563.45389
425.0,651,564.356483
620.0,790,565.434748
120.0,300,565.872052
220.0,595,566.709729
180.0,403,567.267799
340.0,642,568.172257
365.0,636,569.047925
200.0,444,569.66961
425.0,761,570.732953
260.0,724,571.732456
395.0,676,572.656577
205.0,454,573.28207
365.0,785,574.374198
845.0,1038,575.745804
370.0,557,576.514139
670.0,871,577.682769
470.0,993,579.009691
185.0,354,579.465978
210.0,451,580.070003
430.0,782,581.100982
215.0,446,581.698601
100.0,304,582.105664
155.0,424,582.675446
100.0,358,583.179783
170.0,582,584.031558
265.0,548,584.77891
365.0,649,585.654406
330.0,612,586.469795
170.0,473,587.090184
285.0,632,587.942391
220.0,581,588.733651
210.0,491,589.401155
265.0,606,590.244857
120.0,385,590.76883
305.0,677,591.708395
170.0,418,592.291531
125.0,394,592.815784
200.0,410,593.377951
185.0,489,594.091832
230.0,484,594.758392
165.0,627,595.644664
715.0,1023,597.028626
280.0,581,597.831209
215.0,508,598.547815
360.0,818,599.699782
515.0,1003,601.074953
345.0,733,602.068922
600.0,717,603.049499
205.0,473,603.723964
120.0,317,604.150403
200.0,520,604.87619
285.0,693,605.725986
