#{"t_start": 1773925773.5954158, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,809,137.65845
4.0,1296,138.714908
2.0,893,139.437823
0.0,532,139.861103
4.0,1222,140.863974
6.0,1616,142.21115
1.0,639,142.720772
0.0,535,143.146047
0.0,527,143.556262
0.0,517,143.962372
1.0,633,144.464607
2.0,817,145.140047
0.0,541,145.578649
0.0,527,145.997121
0.0,537,146.42669
0.0,541,146.880922
0.0,543,147.301912
3.0,1020,148.154443
4.0,1118,149.096415
9.0,1636,150.528153
2.0,821,151.200067
0.0,535,151.622972
2.0,804,152.286915
0.0,529,152.719522
1.0,696,153.279005
5.0,1426,154.456777
0.0,527,154.873377
0.0,524,155.295912
0.0,521,155.713963
0.0,515,156.13344
0.0,524,156.559138
2.0,754,157.204312
0.0,521,157.611257
9.0,1616,158.955277
5.0,1403,160.133682
0.0,507,160.543884
2.0,819,161.202987
3.0,992,162.022217
0.0,533,162.452085
9.0,1640,163.827561
0.0,537,164.250546
5.0,1418,165.453942
9.0,1616,166.839594
0.0,512,167.248533
0.0,537,167.67756
5.0,1414,168.869417
5.0,1411,170.070584
2.0,810,170.746142
11.0,1107,171.664341
9.0,1620,173.035962
9.0,1628,174.409685
9.0,1640,175.791804
9.0,1620,177.192676
0.0,537,177.627467
0.0,527,178.055098
2.0,833,178.744487
0.0,541,179.166785
9.0,1628,180.54285
0.0,543,180.976615
4.0,1034,181.845079
0.0,535,182.268628
0.0,524,182.681303
0.0,516,183.100045
0.0,521,183.525733
0.0,517,183.954194
0.0,533,184.371778
2.0,812,185.041667
9.0,1636,186.439763
0.0,501,186.912482
0.0,531,187.371184
9.0,1644,188.741815
2.0,812,189.411923
0.0,531,189.835063
0.0,543,190.262955
0.0,525,190.685329
0.0,509,191.096873
0.0,524,191.528928
0.0,517,191.957691
0.0,524,192.376096
0.0,521,192.840051
0.0,520,193.263339
0.0,525,193.684668
9.0,1628,195.068358
0.0,531,195.512109
0.0,516,195.942484
9.0,1620,197.35063
0.0,517,197.784904
9.0,1640,199.195932
3.0,1005,200.012996
0.0,535,200.445801
0.0,505,200.860168
1.0,640,201.372411
0.0,532,201.80877
0.0,521,202.224874
0.0,528,202.660526
0.0,539,203.084558
9.0,1616,204.443345
7.0,1639,205.85201
0.0,535,206.275383
0.0,525,206.699841
1.0,639,207.243832
0.0,529,207.663495
9.0,1628,209.036308
0.0,531,209.464195
2.0,810,210.139437
1.0,636,210.663788
9.0,1636,212.023811
2.0,813,212.688545
2.0,744,213.332175
0.0,541,213.757441
0.0,523,214.180566
0.0,532,214.588658
0.0,527,215.020782
10.0,1802,216.572965
4.0,1200,217.624112
0.0,524,218.0628
0.0,535,218.49008
0.0,535,218.91381
5.0,1414,220.098347
1.0,636,220.620589
4.0,1066,221.501693
9.0,1628,222.885049
0.0,527,223.33644
0.0,535,223.7572
3.0,1017,224.595239
3.0,957,225.404883
2.0,744,226.025394
10.0,1820,227.627183
11.0,1107,228.55782
11.0,1107,229.492889
16.0,1305,230.631729
4.0,1190,231.643439
0.0,519,232.074077
11.0,1107,233.006222
1.0,713,233.594289
1.0,636,234.119635
0.0,520,234.55332
3.0,944,235.345576
0.0,523,235.765664
1.0,633,236.29531
0.0,543,236.73251
11.0,1107,237.687997
4.0,1073,238.592814
9.0,1624,239.971327
2.0,760,240.60635
1.0,723,241.19892
0.0,521,241.627465
1.0,721,242.212451
1.0,648,242.73903
0.0,519,243.160576
0.0,515,243.594648
0.0,515,244.022499
4.0,1202,245.027592
0.0,543,245.4568
4.0,999,246.297303
9.0,1620,247.708272
11.0,1095,248.625533
6.0,1538,249.923651
2.0,812,250.612463
0.0,531,251.056533
1.0,648,251.588732
12.0,1307,252.697379
11.0,1099,253.623879
9.0,1554,254.957834
0.0,532,255.38847
0.0,531,255.820432
5.0,1302,256.978514
3.0,954,257.781634
0.0,515,258.198046
11.0,1950,259.843817
10.0,1754,261.351961
1.0,612,261.868511
13.0,1319,262.985884
9.0,1636,264.402308
9.0,1620,265.805057
1.0,655,266.336615
7.0,1806,267.901618
7.0,1818,269.453945
1.0,729,270.043155
1.0,627,270.561826
1.0,735,271.164922
1.0,655,271.703954
3.0,963,272.487725
1.0,731,273.081462
12.0,2100,274.889653
2.0,829,275.590585
0.0,540,276.018895
0.0,543,276.470871
12.0,1306,277.609897
11.0,1892,279.228642
12.0,1299,280.330215
1.0,643,280.843449
0.0,520,281.2657
11.0,1099,282.174052
11.0,1111,283.101289
0.0,524,283.538509
0.0,527,283.964198
0.0,540,284.387927
7.0,1690,285.811065
0.0,524,286.240472
1.0,700,286.84719
2.0,925,287.615547
11.0,1107,288.550958
10.0,1722,290.013081
2.0,810,290.6994
4.0,1300,291.785068
2.0,912,292.549908
2.0,840,293.240241
5.0,1125,294.196503
0.0,523,294.623554
11.0,1916,296.225065
5.0,1498,297.524619
15.0,2112,299.303999
11.0,1087,300.207926
11.0,1107,301.119132
13.0,1412,302.311178
2.0,904,303.049832
11.0,2032,304.777949
3.0,994,305.601044
13.0,2264,307.585643
12.0,1773,309.084067
7.0,1806,310.617847
19.0,1410,311.796965
12.0,1370,312.942865
7.0,1704,314.402186
5.0,1405,315.60686
9.0,1403,316.802323
12.0,2224,318.667133
11.0,1679,320.088125
4.0,1142,321.039848
8.0,1932,322.652296
10.0,1455,323.841704
8.0,1916,325.458667
3.0,871,326.189816
14.0,2426,328.27872
4.0,1072,329.186518
20.0,1442,330.409791
12.0,1167,331.356678
5.0,1171,332.321531
0.0,528,332.739796
2.0,842,333.4179
12.0,1227,334.427803
7.0,1643,335.784598
12.0,2064,337.532169
4.0,1091,338.414981
7.0,1810,339.941458
12.0,1890,341.549779
7.0,1826,343.070367
11.0,1797,344.591884
11.0,1111,345.486125
12.0,1314,346.571386
21.0,1614,347.95984
13.0,1283,349.043338
8.0,1928,350.661327
5.0,1097,351.565137
14.0,1591,352.914223
10.0,1609,354.2555
7.0,1410,355.432956
12.0,1215,356.449677
5.0,1087,357.368366
13.0,1471,358.597554
14.0,1357,359.764353
13.0,1506,361.058754
12.0,1318,362.190428
8.0,1210,363.200264
12.0,1167,364.158374
12.0,1298,365.25844
27.0,1513,366.538091
14.0,1436,367.788932
11.0,1818,369.320232
8.0,1924,370.957806
18.0,2458,373.04299
8.0,1181,374.030978
12.0,2064,375.856747
9.0,1403,377.073925
5.0,1196,378.076297
14.0,1461,379.303465
15.0,1601,380.686107
6.0,1382,381.833333
11.0,1709,383.269603
12.0,1136,384.206158
17.0,2326,386.206309
5.0,1415,387.395521
6.0,1387,388.545452
6.0,1585,389.860326
9.0,1318,390.960586
3.0,841,391.656956
22.0,1600,393.01036
10.0,2078,394.773841
6.0,1383,395.93688
5.0,1105,396.881409
14.0,2310,398.885611
31.0,1895,400.489484
6.0,1344,401.618236
17.0,1869,403.181752
27.0,1495,404.425648
15.0,1681,405.856611
21.0,2044,407.619191
23.0,1644,409.018547
12.0,2076,410.821708
4.0,1059,411.703366
7.0,1438,412.916985
6.0,1323,414.019996
14.0,2314,415.963095
13.0,2224,417.867876
14.0,2461,419.950939
19.0,2626,422.174645
14.0,2530,424.295821
24.0,1874,425.914783
6.0,1347,427.115977
13.0,2127,428.924476
14.0,1478,430.144421
9.0,1542,431.430313
16.0,1596,432.75834
19.0,2548,434.921966
6.0,1378,436.077843
11.0,1107,437.029984
16.0,2886,439.489549
12.0,2373,441.504274
9.0,1333,442.623475
11.0,1107,443.532954
19.0,2348,445.511652
9.0,1773,447.028121
14.0,1792,448.549468
11.0,1101,449.452933
9.0,1327,450.558358
12.0,1290,451.638783
9.0,1246,452.678386
13.0,1442,453.866383
9.0,1381,455.040695
6.0,1259,456.154374
18.0,1634,457.569477
8.0,1201,458.587674
12.0,1294,459.675349
12.0,1553,460.977202
13.0,1411,462.168231
18.0,2546,464.312812
7.0,1510,465.626674
13.0,1936,467.32861
16.0,1725,468.78765
12.0,2018,470.528301
11.0,2010,472.228072
12.0,1294,473.305558
13.0,1339,474.439044
12.0,1892,476.021293
16.0,1966,477.677588
14.0,2256,479.575082
19.0,2340,481.549466
14.0,2300,483.490238
14.0,2093,485.24416
12.0,1988,486.962438
21.0,2471,489.070655
22.0,1742,490.518001
16.0,1871,492.090446
13.0,1336,493.206669
11.0,1603,494.578531
13.0,2069,496.348109
13.0,1926,498.004222
12.0,2022,499.746919
14.0,2242,501.655979
27.0,2669,503.903342
17.0,2424,505.956961
13.0,1359,507.107349
11.0,1099,508.013252
24.0,1799,509.515892
17.0,2067,511.250537
17.0,2234,513.151859
12.0,2221,515.025046
15.0,1759,516.533077
34.0,2081,518.299707
12.0,1774,519.799314
14.0,2402,521.828642
16.0,2279,523.775868
15.0,2104,525.572123
17.0,2500,527.75764
25.0,3221,530.51656
14.0,2414,532.589966
12.0,2103,534.374239
21.0,1837,535.913695
25.0,3052,538.526837
12.0,2297,540.478623
17.0,2582,542.678437
12.0,2082,544.447288
15.0,2452,546.540971
14.0,2384,548.628774
12.0,1277,549.700556
16.0,1833,551.232091
21.0,3044,553.802849
16.0,1904,555.417042
