#{"t_start": 1774084531.7308629, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
470.0,879,260.70271
355.0,845,261.861399
85.0,372,262.386954
695.0,880,263.625782
145.0,625,264.519119
155.0,523,265.281499
270.0,593,266.130993
210.0,613,267.016373
195.0,613,267.885273
190.0,701,268.906075
190.0,838,270.15158
220.0,511,270.899201
75.0,340,271.389481
275.0,827,272.580148
510.0,857,273.79536
25.0,375,274.328773
80.0,480,275.046503
135.0,513,275.806443
300.0,713,276.845706
180.0,483,277.550309
185.0,485,278.260808
95.0,379,278.810567
130.0,414,279.398782
320.0,703,280.435287
170.0,471,281.13512
500.0,1010,282.570595
70.0,306,282.984845
135.0,418,283.580182
130.0,485,284.273911
265.0,528,285.050441
260.0,625,285.961221
265.0,569,286.741527
225.0,394,287.292386
255.0,488,287.967851
75.0,403,288.519211
195.0,503,289.206757
125.0,349,289.682685
175.0,482,290.356844
260.0,623,291.215581
100.0,486,291.888765
390.0,572,292.651209
615.0,1066,294.097642
265.0,562,294.915956
280.0,585,295.741312
45.0,264,296.094709
170.0,494,296.783731
260.0,703,297.784362
180.0,346,298.295198
260.0,671,299.263654
120.0,505,299.994121
115.0,390,300.555819
60.0,297,300.976716
295.0,656,301.944823
80.0,295,302.359079
160.0,501,303.080179
160.0,475,303.756851
240.0,672,304.761534
210.0,574,305.566898
265.0,704,306.571524
155.0,500,307.272773
130.0,349,307.757006
175.0,528,308.502747
190.0,489,309.198192
240.0,579,310.030619
320.0,709,311.059954
160.0,494,311.755962
20.0,271,312.129066
530.0,729,313.138908
205.0,705,314.129637
350.0,847,315.333849
375.0,830,316.512371
205.0,501,317.230626
210.0,505,317.987252
295.0,637,318.90556
110.0,329,319.37574
240.0,609,320.235373
125.0,480,320.913094
265.0,662,321.849143
210.0,602,322.70361
155.0,668,323.673516
225.0,574,324.483275
235.0,647,325.431929
240.0,831,326.604833
55.0,434,327.230577
165.0,520,327.96973
135.0,533,328.730432
190.0,489,329.40446
170.0,503,330.126039
325.0,773,331.207624
305.0,676,332.157362
215.0,543,332.907449
40.0,263,333.253693
405.0,770,334.350632
235.0,637,335.293793
245.0,794,336.407234
320.0,623,337.290282
185.0,516,338.026688
185.0,414,338.613091
35.0,271,338.98533
145.0,497,339.706585
205.0,450,340.357083
255.0,855,341.608864
220.0,413,342.208321
25.0,253,342.54107
510.0,739,343.593429
465.0,1033,345.059429
275.0,732,346.082243
40.0,378,346.600053
185.0,482,347.289209
90.0,387,347.867743
365.0,725,348.912074
155.0,492,349.601397
255.0,794,350.732649
200.0,569,351.510969
240.0,624,352.38655
80.0,277,352.756597
135.0,428,353.327723
85.0,441,353.927703
120.0,351,354.409689
40.0,296,354.834844
75.0,283,355.216473
400.0,794,356.292128
425.0,1141,357.832346
105.0,286,358.219101
255.0,605,359.059671
225.0,680,359.992738
255.0,464,360.619388
315.0,680,361.54665
15.0,268,361.913651
270.0,634,362.837115
150.0,518,363.548523
310.0,648,364.453032
30.0,259,364.840088
315.0,700,365.81541
195.0,503,366.51048
70.0,277,366.880764
130.0,397,367.415817
220.0,541,368.138246
260.0,488,368.806075
175.0,485,369.466679
315.0,703,370.433812
205.0,510,371.152112
215.0,487,371.81918
100.0,452,372.4374
335.0,684,373.381892
215.0,473,374.026305
465.0,978,375.396821
265.0,622,376.275665
410.0,880,377.536318
135.0,606,378.411854
230.0,475,379.09256
220.0,690,380.109444
195.0,473,380.803074
360.0,742,381.869065
440.0,860,383.078984
320.0,725,384.094149
270.0,635,385.042139
45.0,330,385.516176
175.0,462,386.175921
250.0,586,387.020757
745.0,1134,388.623496
400.0,810,389.797619
255.0,626,390.706348
220.0,435,391.319748
110.0,440,391.951911
165.0,498,392.653131
335.0,591,393.510135
180.0,482,394.219801
195.0,446,394.899248
130.0,381,395.441786
255.0,612,396.33291
265.0,666,397.315517
370.0,784,398.435458
275.0,656,399.374316
180.0,591,400.216537
200.0,531,401.002323
345.0,761,402.069808
45.0,319,402.501539
45.0,403,403.053989
65.0,469,403.684099
110.0,461,404.357961
200.0,515,405.133483
265.0,548,405.899435
280.0,682,406.872927
165.0,397,407.432801
200.0,470,408.127073
105.0,468,408.81072
180.0,521,409.569488
300.0,710,410.573977
220.0,561,411.364671
260.0,626,412.258588
220.0,617,413.147912
285.0,573,413.972164
175.0,569,414.821412
295.0,579,415.625279
230.0,605,416.495683
165.0,465,417.165157
125.0,369,417.659523
255.0,803,418.800108
265.0,693,419.774947
410.0,625,420.643321
110.0,435,421.260906
185.0,576,422.084603
80.0,394,422.631139
175.0,695,423.615915
190.0,496,424.311149
130.0,512,425.059056
230.0,478,425.736022
80.0,274,426.098976
175.0,476,426.776458
455.0,827,427.91783
420.0,916,429.192592
360.0,777,430.283413
110.0,336,430.762558
230.0,628,431.645302
220.0,394,432.189099
30.0,307,432.624336
165.0,375,433.156676
315.0,620,434.035243
250.0,570,434.885454
125.0,386,435.408913
325.0,624,436.281903
225.0,558,437.034942
85.0,441,437.655615
345.0,688,438.616413
270.0,616,439.471265
445.0,865,440.682055
535.0,1055,442.164726
240.0,488,442.862885
220.0,669,443.847875
275.0,616,444.795697
345.0,821,445.989311
305.0,691,446.998469
325.0,694,447.985826
120.0,479,448.680323
215.0,494,449.372999
235.0,599,450.241814
305.0,823,451.444435
395.0,899,452.70607
325.0,719,453.748835
210.0,485,454.453069
310.0,724,455.472044
255.0,516,456.212743
115.0,427,456.824923
85.0,311,457.271127
275.0,569,458.078513
100.0,518,458.846078
110.0,378,459.382091
145.0,510,460.134763
80.0,328,460.589321
205.0,559,461.404566
55.0,368,461.926264
515.0,957,463.262038
230.0,419,463.82982
230.0,516,464.562957
95.0,297,465.005595
425.0,873,466.239119
245.0,600,467.090719
105.0,534,467.845824
160.0,477,468.512283
395.0,899,469.805204
180.0,534,470.571995
765.0,1200,472.277168
85.0,327,472.72223
300.0,723,473.73043
290.0,498,474.439435
315.0,670,475.378237
205.0,490,476.063298
270.0,681,477.013128
230.0,540,477.779195
215.0,505,478.52049
300.0,782,479.588981
330.0,676,480.537888
465.0,970,481.910494
335.0,785,483.039355
395.0,661,484.010499
225.0,639,484.983765
360.0,723,486.008332
30.0,329,486.469835
310.0,708,487.48475
310.0,684,488.45061
80.0,371,488.963731
190.0,506,489.68116
195.0,481,490.3632
220.0,529,491.108316
60.0,450,491.736732
135.0,402,492.295143
75.0,374,492.796687
210.0,498,493.493241
175.0,475,494.18213
135.0,375,494.751859
210.0,484,495.432437
80.0,383,495.977037
200.0,600,496.849471
170.0,480,497.561376
200.0,510,498.290927
250.0,525,499.047693
100.0,337,499.517697
75.0,312,499.967221
95.0,398,500.545703
195.0,485,501.239178
375.0,657,502.204176
220.0,398,502.789587
225.0,560,503.605591
240.0,561,504.382022
305.0,644,505.319784
280.0,493,506.029862
175.0,564,506.842962
240.0,528,507.612242
190.0,433,508.24252
180.0,672,509.207572
235.0,499,509.960361
125.0,426,510.546175
225.0,463,511.208898
140.0,478,511.891507
325.0,583,512.711952
160.0,395,513.261181
410.0,804,514.404529
260.0,705,515.446354
245.0,496,516.153902
300.0,529,516.891355
490.0,749,517.971051
225.0,548,518.761507
135.0,377,519.281143
220.0,409,519.859461
170.0,626,520.737102
175.0,527,521.454811
435.0,880,522.652782
210.0,716,523.640611
475.0,683,524.630354
240.0,465,525.298176
265.0,461,525.930556
115.0,362,526.450523
460.0,823,527.598151
270.0,552,528.36435
230.0,527,529.122814
570.0,801,530.251849
210.0,480,530.939613
370.0,656,531.86145
165.0,424,532.467589
315.0,591,533.326133
245.0,489,534.021531
310.0,673,535.025604
215.0,595,535.872115
380.0,776,536.977524
250.0,486,537.63869
205.0,421,538.227397
595.0,671,539.170731
300.0,771,540.240388
215.0,413,540.812863
275.0,585,541.609279
80.0,264,541.95696
135.0,369,542.472496
215.0,415,543.062901
170.0,396,543.628085
320.0,721,544.717929
195.0,601,545.559836
270.0,540,546.315298
55.0,279,546.720275
450.0,528,547.460277
235.0,451,548.08788
235.0,612,548.914323
170.0,675,549.85149
335.0,689,550.796067
70.0,331,551.236278
385.0,828,552.383682
125.0,470,553.013749
180.0,406,553.572376
200.0,468,554.229802
335.0,959,555.577711
250.0,662,556.489253
240.0,542,557.235542
270.0,523,557.953012
580.0,747,558.966426
395.0,1009,560.347492
185.0,425,560.924723
130.0,480,561.572941
140.0,410,562.135454
335.0,688,563.064727
295.0,645,563.955723
510.0,768,565.047282
365.0,712,566.034098
150.0,467,566.706457
170.0,458,567.364338
310.0,499,568.0797
330.0,733,569.134798
215.0,602,569.993956
215.0,489,570.712362
340.0,613,571.610178
30.0,353,572.129952
215.0,457,572.792431
125.0,362,573.312598
85.0,283,573.703375
185.0,404,574.292101
240.0,642,575.26849
315.0,713,576.32117
220.0,518,577.07818
455.0,747,578.182103
180.0,472,578.880423
105.0,288,579.28726
260.0,583,580.137763
480.0,884,581.383018
440.0,942,582.764504
445.0,913,584.118356
460.0,699,585.171361
325.0,587,586.044848
695.0,944,587.399305
395.0,843,588.637722
200.0,391,589.212612
450.0,750,590.27759
355.0,778,591.412484
305.0,758,592.517357
170.0,387,593.066107
100.0,352,593.553652
230.0,562,594.318723
