#{"t_start": 1774085152.8918316, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
175.0,382,513.678025
230.0,430,514.325181
80.0,272,514.739396
285.0,611,515.696776
210.0,413,516.349588
190.0,415,516.989459
325.0,755,518.158058
275.0,600,519.121094
165.0,477,519.86321
180.0,472,520.620682
305.0,592,521.543526
205.0,546,522.408459
190.0,621,523.374232
315.0,621,524.368506
425.0,973,525.87151
110.0,279,526.29904
285.0,537,527.133029
305.0,712,528.23139
225.0,562,529.121085
155.0,532,529.926195
405.0,683,530.980655
50.0,281,531.388244
70.0,290,531.803094
160.0,492,532.564861
215.0,504,533.351183
110.0,395,533.97709
185.0,523,534.776501
260.0,706,535.867847
320.0,539,536.735049
385.0,595,537.656686
295.0,608,538.614247
150.0,534,539.486012
245.0,665,540.537439
440.0,712,541.664362
210.0,602,542.623283
290.0,655,543.693364
180.0,433,544.362312
330.0,630,545.330235
270.0,654,546.36795
320.0,593,547.285367
130.0,364,547.857438
500.0,670,548.890485
245.0,545,549.774512
185.0,421,550.434357
305.0,650,551.401429
120.0,372,551.968174
380.0,648,552.944273
170.0,408,553.595917
355.0,653,554.606879
585.0,667,555.669101
120.0,325,556.167793
555.0,769,557.382056
195.0,386,557.973799
175.0,390,558.580767
210.0,503,559.378244
160.0,508,560.198201
560.0,706,561.277855
205.0,492,562.026794
215.0,633,562.999839
135.0,450,563.718332
410.0,773,564.9121
185.0,485,565.652761
230.0,560,566.507787
160.0,412,567.157351
235.0,612,568.135707
225.0,633,569.12893
630.0,922,570.561299
95.0,397,571.148544
255.0,527,571.955402
225.0,486,572.697808
515.0,651,573.731528
120.0,385,574.303727
335.0,766,575.490105
210.0,523,576.325723
475.0,922,577.764677
275.0,682,578.830177
285.0,669,579.858884
270.0,598,580.79792
285.0,644,581.786036
260.0,625,582.752604
255.0,569,583.677263
210.0,378,584.261129
95.0,314,584.72386
145.0,432,585.403321
380.0,742,586.564453
145.0,297,587.022399
240.0,537,587.89865
230.0,591,588.829633
310.0,584,589.741497
470.0,895,591.144536
285.0,686,592.208918
175.0,397,592.84706
305.0,621,593.848048
305.0,509,594.626674
110.0,372,595.20617
560.0,716,596.290272
215.0,436,596.944018
420.0,761,598.109138
310.0,580,599.006114
435.0,656,600.003492
175.0,746,601.155122
395.0,916,602.573547
205.0,458,603.283377
205.0,416,603.93075
415.0,738,605.060933
200.0,510,605.839606
265.0,561,606.69844
195.0,559,607.585746
210.0,445,608.285161
275.0,517,609.114657
250.0,521,609.941776
320.0,572,610.866246
205.0,381,611.465018
140.0,367,612.014802
250.0,608,612.951932
405.0,760,614.173267
365.0,768,615.400717
355.0,579,616.304307
245.0,637,617.304596
80.0,319,617.786856
380.0,782,619.023519
390.0,665,620.054965
145.0,515,620.839476
245.0,594,621.763114
245.0,548,622.612045
160.0,447,623.328463
305.0,582,624.243429
440.0,840,625.530978
250.0,517,626.314702
90.0,330,626.824579
280.0,487,627.564985
255.0,719,628.679141
400.0,694,629.741955
310.0,590,630.688437
265.0,581,631.597857
325.0,526,632.439128
580.0,831,633.714524
210.0,580,634.61445
410.0,820,635.853797
185.0,507,636.633523
345.0,662,637.671982
215.0,416,638.335509
235.0,552,639.195647
330.0,706,640.280477
215.0,456,640.987242
510.0,1051,642.581306
350.0,755,643.805692
295.0,565,644.68062
415.0,430,645.34832
355.0,674,646.374315
570.0,1037,647.976886
255.0,484,648.728759
365.0,806,649.963774
195.0,369,650.531392
445.0,611,651.512362
200.0,428,652.15637
540.0,1001,653.74731
410.0,683,654.797081
175.0,355,655.333966
180.0,428,655.98865
310.0,751,657.187797
585.0,645,658.170472
210.0,542,659.001022
325.0,907,660.419257
540.0,722,661.533628
325.0,545,662.386123
95.0,325,662.884145
480.0,752,664.066777
90.0,347,664.597236
585.0,735,665.729034
190.0,486,666.479352
535.0,666,667.495378
480.0,633,668.520853
315.0,510,669.296026
445.0,630,670.294057
405.0,699,671.391038
220.0,551,672.259702
370.0,512,673.048326
215.0,556,673.944207
165.0,468,674.652709
315.0,689,675.713112
140.0,340,676.259551
420.0,695,677.333809
230.0,533,678.194876
305.0,692,678.958693
