#{"t_start": 1773916785.3520246, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,523,353.322693
0.0,516,353.733181
0.0,520,354.142166
2.0,886,354.873677
0.0,518,355.322229
0.0,511,355.733006
0.0,518,356.158863
0.0,530,356.574049
0.0,525,356.984141
2.0,801,357.643557
1.0,720,358.244642
1.0,707,358.834103
3.0,1012,359.668129
2.0,898,360.406891
3.0,1008,361.234087
0.0,527,361.655995
0.0,529,362.087429
0.0,541,362.503356
2.0,795,363.179544
0.0,533,363.599452
0.0,535,364.030209
1.0,722,364.620044
0.0,524,365.058979
0.0,540,365.480466
0.0,532,365.902798
0.0,512,366.312294
0.0,514,366.711869
3.0,927,367.49096
2.0,800,368.156753
0.0,528,368.582731
4.0,1222,369.58885
1.0,625,370.084042
2.0,797,370.73677
4.0,1196,371.731816
0.0,517,372.145054
2.0,763,372.771789
0.0,536,373.189577
4.0,1202,374.180866
0.0,526,374.605788
1.0,706,375.187512
2.0,803,375.842405
0.0,542,376.27339
0.0,541,376.707863
1.0,639,377.232109
0.0,524,377.659695
5.0,1430,378.860775
0.0,539,379.285434
0.0,519,379.700484
1.0,610,380.201448
3.0,1008,381.043101
2.0,814,381.714914
0.0,508,382.118737
2.0,809,382.792342
0.0,502,383.192444
2.0,769,383.820357
0.0,539,384.248352
2.0,812,384.927426
3.0,932,385.701481
0.0,535,386.118482
0.0,532,386.547673
0.0,525,386.973082
0.0,539,387.411253
0.0,532,387.832277
2.0,818,388.494994
0.0,527,388.911949
0.0,536,389.331084
5.0,1398,390.513214
1.0,644,391.027116
2.0,799,391.685989
5.0,1426,392.900995
0.0,512,393.309486
2.0,799,393.964785
0.0,532,394.386547
5.0,1434,395.605642
0.0,535,396.021748
2.0,800,396.684199
9.0,1616,398.053044
4.0,1196,399.059778
0.0,524,399.478104
2.0,807,400.13405
3.0,1008,400.957227
2.0,894,401.698
3.0,865,402.397356
5.0,1414,403.563279
0.0,528,403.976104
0.0,524,404.3983
0.0,537,404.819969
2.0,830,405.518157
2.0,811,406.171041
0.0,543,406.595251
1.0,637,407.109861
3.0,934,407.872614
0.0,536,408.296743
4.0,1220,409.298524
2.0,791,409.944606
3.0,1014,410.775841
0.0,540,411.190798
4.0,1046,412.038329
0.0,538,412.452651
3.0,1004,413.260838
0.0,527,413.682182
0.0,515,414.098621
0.0,515,414.5119
2.0,750,415.158864
0.0,519,415.578329
0.0,533,416.010946
3.0,996,416.840701
6.0,1530,418.101279
4.0,1200,419.080094
2.0,749,419.694061
0.0,528,420.106356
0.0,501,420.508157
9.0,1636,421.868406
0.0,501,422.271608
2.0,791,422.930124
0.0,529,423.352624
4.0,1197,424.34696
0.0,508,424.744805
0.0,501,425.170151
4.0,1210,426.194862
0.0,532,426.619535
3.0,1010,427.470819
0.0,514,427.876603
2.0,790,428.537823
2.0,813,429.191323
3.0,1014,430.013219
0.0,543,430.439781
0.0,517,430.85211
0.0,540,431.26166
0.0,532,431.674121
3.0,1007,432.500694
4.0,1193,433.483052
0.0,521,433.889751
3.0,988,434.718456
1.0,609,435.228916
0.0,533,435.664925
0.0,528,436.060851
0.0,540,436.478653
3.0,1008,437.293608
1.0,720,437.868651
0.0,518,438.284406
2.0,810,438.944278
0.0,531,439.361389
0.0,524,439.780858
0.0,508,440.187139
0.0,524,440.614834
0.0,540,441.047394
2.0,808,441.698199
2.0,804,442.356179
5.0,1414,443.517453
5.0,1418,444.725354
7.0,1004,445.571638
0.0,518,445.979042
0.0,519,446.402775
0.0,493,446.805001
2.0,798,447.478166
0.0,535,447.900596
5.0,1422,449.088986
2.0,825,449.765689
0.0,540,450.189444
1.0,635,450.709128
4.0,1218,451.723238
2.0,753,452.347441
0.0,531,452.787832
0.0,535,453.236019
2.0,797,453.886586
2.0,790,454.541781
0.0,500,454.94547
4.0,1092,455.872069
1.0,629,456.393551
0.0,528,456.816009
5.0,1419,458.017608
3.0,939,458.796069
0.0,516,459.199801
0.0,531,459.60645
0.0,528,460.007036
1.0,700,460.57973
2.0,761,461.189218
0.0,532,461.602128
0.0,539,462.015015
2.0,794,462.661229
2.0,795,463.302133
0.0,524,463.711784
0.0,519,464.118326
0.0,527,464.534975
0.0,532,464.954898
0.0,528,465.39033
2.0,807,466.039875
2.0,792,466.686646
9.0,1632,468.043471
2.0,841,468.732802
0.0,523,469.144518
2.0,753,469.757975
0.0,532,470.174525
0.0,529,470.589244
0.0,516,471.001827
2.0,827,471.667398
