#{"t_start": 1773920332.0434148, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
18.0,2078,501.730228
16.0,1887,503.315009
14.0,1919,504.909913
36.0,2662,507.148619
16.0,3019,509.739769
26.0,2611,511.958911
12.0,2278,513.865919
14.0,1611,515.217517
24.0,1919,516.82446
16.0,2357,518.868195
10.0,2100,520.636744
21.0,2956,523.140644
18.0,2133,524.925149
8.0,1430,526.103728
16.0,2108,527.867773
19.0,2570,530.064971
8.0,1556,531.38187
22.0,3449,534.309939
16.0,1822,535.84594
41.0,2433,537.948613
22.0,2728,540.330316
11.0,1900,541.923383
24.0,2695,544.262444
20.0,1729,545.708594
10.0,1810,547.246735
22.0,2584,549.459676
15.0,2690,551.762227
6.0,1632,553.136225
15.0,2737,555.433877
11.0,2287,557.36155
15.0,2743,559.704203
37.0,4069,563.134534
21.0,2812,565.522322
17.0,2216,567.39392
13.0,2061,569.140857
5.0,1124,570.073387
22.0,2755,572.400346
38.0,3405,575.280055
27.0,2483,577.343905
12.0,2464,579.439312
20.0,2696,581.724535
7.0,1659,583.126623
14.0,1619,584.504581
21.0,2506,586.630866
14.0,2065,588.431582
17.0,2726,590.770117
28.0,3543,593.802243
27.0,3222,596.58631
18.0,2681,598.9189
14.0,2244,600.818327
23.0,3238,603.573993
11.0,1995,605.273622
15.0,1647,606.682664
9.0,2134,608.532724
9.0,1703,609.968294
22.0,3309,612.791639
27.0,3283,615.605291
23.0,3070,618.299152
19.0,3213,621.050979
24.0,3048,623.665233
28.0,2309,625.617307
16.0,2565,627.789746
21.0,2649,630.101551
14.0,2721,632.44331
42.0,4996,636.781199
21.0,3239,639.532699
16.0,2953,642.026489
16.0,2728,644.327729
6.0,1610,645.692806
22.0,2926,648.198629
51.0,3723,651.39846
15.0,2378,653.415155
14.0,2491,655.512576
18.0,2342,657.516698
24.0,3385,660.413523
27.0,2765,662.749737
35.0,3577,665.779927
23.0,2874,668.186954
12.0,2330,670.15326
10.0,1428,671.330783
14.0,2258,673.220904
15.0,2452,675.256726
