#{"t_start": 1774089688.1972375, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
210.0,624,204.585691
65.0,341,204.997392
220.0,777,205.959185
225.0,603,206.694994
90.0,271,207.034626
30.0,275,207.375794
220.0,696,208.265021
430.0,1032,209.507196
100.0,506,210.12131
70.0,385,210.600943
290.0,781,211.597458
120.0,476,212.181361
135.0,550,212.869152
265.0,529,213.541631
60.0,396,214.017686
140.0,734,214.894847
295.0,1083,216.219042
230.0,752,217.129098
325.0,503,217.744251
110.0,388,218.240117
105.0,441,218.771596
175.0,522,219.389298
190.0,529,220.022558
135.0,496,220.611766
75.0,271,220.92831
195.0,445,221.474056
60.0,492,222.040988
75.0,460,222.596257
65.0,298,222.963579
45.0,324,223.348138
45.0,377,223.817508
115.0,350,224.220261
50.0,394,224.681625
70.0,279,224.997138
110.0,389,225.462178
50.0,352,225.87731
140.0,489,226.459228
170.0,490,227.052556
30.0,295,227.399064
285.0,760,228.334394
355.0,694,229.167906
105.0,443,229.703414
195.0,486,230.283813
110.0,363,230.72808
45.0,267,231.046023
360.0,742,231.953919
110.0,725,232.840219
250.0,675,233.662159
525.0,908,234.735894
205.0,610,235.469427
160.0,524,236.109388
105.0,376,236.573128
315.0,586,237.308389
565.0,1009,238.521833
155.0,490,239.125464
155.0,530,239.789188
285.0,663,240.622233
420.0,627,241.374498
175.0,668,242.213432
15.0,384,242.684612
75.0,276,243.017486
150.0,496,243.629314
135.0,483,244.234483
225.0,576,244.956136
105.0,327,245.360509
185.0,508,246.00161
265.0,758,246.932594
95.0,619,247.706779
505.0,718,248.614079
260.0,509,249.239487
365.0,634,250.032865
75.0,396,250.519054
55.0,293,250.883593
190.0,611,251.64347
70.0,278,251.989956
165.0,494,252.605711
75.0,458,253.191351
35.0,286,253.549416
295.0,1013,254.84408
280.0,638,255.653618
140.0,461,256.254791
230.0,512,256.90474
120.0,483,257.512539
40.0,324,257.943018
135.0,422,258.496537
315.0,592,259.245116
330.0,805,260.215856
190.0,672,261.015524
145.0,506,261.627804
120.0,489,262.217715
130.0,574,262.917234
220.0,566,263.607972
50.0,274,263.930812
55.0,382,264.394444
80.0,418,264.896044
45.0,276,265.226554
65.0,287,265.574354
130.0,463,266.162978
305.0,613,266.934113
350.0,848,267.964681
120.0,487,268.614274
230.0,714,269.502868
145.0,514,270.16617
165.0,528,270.810778
250.0,603,271.575347
280.0,708,272.437587
120.0,504,273.064596
305.0,538,273.725771
310.0,717,274.586773
45.0,269,274.911659
55.0,313,275.300584
205.0,637,276.06564
90.0,479,276.648715
50.0,274,276.972363
30.0,380,277.444546
370.0,528,278.10411
110.0,520,278.765604
415.0,759,279.671344
285.0,627,280.43382
155.0,611,281.176801
155.0,522,281.820431
85.0,454,282.374011
60.0,282,282.704637
200.0,732,283.612443
5.0,387,284.103725
235.0,645,284.901189
70.0,392,285.369447
130.0,625,286.132934
290.0,779,287.100729
300.0,743,288.003844
475.0,996,289.202639
235.0,643,290.011715
215.0,540,290.683687
745.0,881,291.771354
445.0,591,292.494191
205.0,487,293.077328
125.0,443,293.613141
190.0,524,294.235572
115.0,493,294.838949
190.0,512,295.46721
105.0,481,296.067017
140.0,495,296.655896
180.0,613,297.395416
570.0,1054,298.669191
390.0,831,299.704836
365.0,636,300.49556
105.0,479,301.085463
80.0,370,301.547016
630.0,1130,302.930903
515.0,673,303.795358
325.0,818,304.787672
75.0,289,305.152669
70.0,272,305.491677
115.0,480,306.086767
420.0,896,307.204484
80.0,412,307.699287
165.0,582,308.450171
435.0,833,309.450521
95.0,419,309.96202
180.0,482,310.542767
155.0,606,311.284881
50.0,292,311.623973
140.0,499,312.229479
415.0,528,312.863038
365.0,656,313.651148
330.0,575,314.346716
300.0,730,315.226986
380.0,634,315.979887
190.0,553,316.635251
80.0,395,317.105543
115.0,468,317.673916
495.0,812,318.721157
265.0,812,319.680067
185.0,698,320.527611
400.0,609,321.286377
30.0,371,321.754146
250.0,694,322.613424
220.0,670,323.447124
105.0,446,324.000577
545.0,966,325.171808
375.0,943,326.330019
90.0,423,326.870543
205.0,527,327.527565
240.0,753,328.48537
175.0,629,329.24201
30.0,286,329.579597
120.0,531,330.212056
155.0,511,330.831947
180.0,407,331.315362
195.0,506,331.926473
80.0,417,332.435301
210.0,491,333.049439
220.0,513,333.663812
615.0,852,334.648352
105.0,327,335.036778
320.0,679,335.85454
410.0,579,336.588791
200.0,521,337.223937
185.0,467,337.802098
395.0,712,338.698207
115.0,481,339.2733
465.0,667,340.073919
85.0,606,340.795007
190.0,496,341.381005
425.0,862,342.408159
210.0,478,342.969911
385.0,792,343.932518
215.0,519,344.564322
125.0,415,345.064806
420.0,1049,346.320521
235.0,639,347.105489
215.0,600,347.841082
20.0,464,348.43923
105.0,485,349.047973
585.0,779,349.990441
160.0,482,350.555885
225.0,397,351.0191
275.0,628,351.772977
120.0,412,352.259435
180.0,577,352.944638
155.0,446,353.470219
495.0,729,354.353051
10.0,317,354.722592
185.0,546,355.371679
215.0,756,356.308297
50.0,307,356.679657
335.0,694,357.512635
350.0,833,358.534038
120.0,284,358.868972
105.0,322,359.251138
175.0,484,359.8448
425.0,769,360.77211
205.0,693,361.632152
230.0,580,362.336134
90.0,359,362.772123
185.0,489,363.363465
580.0,972,364.475451
70.0,490,365.096027
75.0,281,365.418902
415.0,790,366.38096
50.0,299,366.744711
120.0,409,367.233557
240.0,638,368.019
75.0,418,368.56373
40.0,291,368.921452
200.0,488,369.538391
125.0,655,370.362123
235.0,557,371.037606
285.0,671,371.861948
370.0,736,372.752307
245.0,685,373.57163
110.0,340,373.968339
155.0,514,374.583307
65.0,293,374.920852
250.0,724,375.772541
105.0,454,376.317655
295.0,729,377.180146
215.0,518,377.791692
130.0,346,378.225337
330.0,504,378.799395
270.0,542,379.446559
105.0,458,379.980508
140.0,416,380.465641
170.0,401,380.929385
290.0,640,381.682403
580.0,1175,383.0882
110.0,506,383.710015
155.0,384,384.181853
605.0,1318,385.695682
50.0,300,386.0657
115.0,391,386.542411
220.0,567,387.22666
445.0,785,388.177937
220.0,726,389.079082
160.0,550,389.745404
445.0,770,390.691232
110.0,346,391.138796
85.0,374,391.611076
480.0,972,392.761773
165.0,664,393.62097
480.0,743,394.571652
160.0,510,395.194082
90.0,291,395.545126
390.0,685,396.400146
35.0,363,396.840163
250.0,776,397.799986
125.0,431,398.365448
305.0,751,399.295986
455.0,1003,400.540347
145.0,389,401.033054
865.0,1079,402.402434
120.0,431,402.925855
235.0,566,403.62976
30.0,261,403.941373
310.0,633,404.734531
230.0,510,405.364965
45.0,413,405.888734
255.0,540,406.552701
205.0,698,407.43167
125.0,384,407.910853
320.0,660,408.745996
365.0,735,409.660821
315.0,728,410.542178
115.0,441,411.083306
410.0,737,411.95342
165.0,448,412.486897
205.0,618,413.232793
275.0,821,414.238866
470.0,1066,415.494882
260.0,751,416.421833
175.0,604,417.162426
175.0,523,417.821225
230.0,637,418.656742
430.0,952,419.783507
240.0,635,420.574538
195.0,614,421.328524
65.0,268,421.646462
400.0,982,422.839761
165.0,513,423.466997
125.0,422,423.997542
200.0,489,424.601802
340.0,758,425.548595
490.0,908,426.621866
295.0,528,427.239115
345.0,852,428.301909
185.0,725,429.182352
160.0,387,429.636817
105.0,374,430.08333
175.0,497,430.69003
205.0,469,431.270071
135.0,401,431.775276
495.0,895,432.876557
60.0,311,433.272368
35.0,249,433.57452
240.0,630,434.374962
150.0,522,435.034793
290.0,651,435.807637
180.0,512,436.428573
625.0,1046,437.690566
205.0,578,438.431968
890.0,1343,440.004829
240.0,600,440.720205
50.0,302,441.071311
205.0,737,441.962653
95.0,488,442.575177
55.0,298,442.919841
190.0,508,443.545473
140.0,553,444.219397
40.0,302,444.570552
65.0,376,445.015993
135.0,366,445.448229
385.0,598,446.176681
100.0,385,446.648716
250.0,577,447.368303
190.0,538,448.032992
150.0,603,448.804533
340.0,858,449.852142
340.0,825,450.83483
235.0,669,451.646758
190.0,522,452.28112
190.0,535,452.9637
75.0,268,453.284359
110.0,412,453.771289
300.0,496,454.347054
250.0,683,455.15186
155.0,569,455.834815
470.0,710,456.674933
235.0,599,457.409454
110.0,487,458.013031
145.0,560,458.735136
105.0,336,459.151468
135.0,409,459.645432
335.0,849,460.639161
45.0,255,460.929434
155.0,485,461.500363
245.0,570,462.173145
420.0,1011,463.40476
335.0,748,464.321238
435.0,742,465.181161
85.0,302,465.531678
160.0,536,466.181986
110.0,416,466.678539
470.0,789,467.600721
55.0,291,467.941806
145.0,501,468.568257
220.0,559,469.247102
90.0,390,469.712697
305.0,779,470.644899
490.0,1063,471.866051
265.0,588,472.569468
35.0,279,472.897609
225.0,562,473.57276
270.0,914,474.679275
805.0,1189,476.064137
70.0,294,476.409571
255.0,640,477.191352
415.0,853,478.274319
295.0,652,479.065958
400.0,851,480.063864
140.0,383,480.520475
190.0,529,481.169327
155.0,487,481.75893
260.0,621,482.529596
165.0,588,483.268723
180.0,504,483.914801
195.0,533,484.621374
95.0,293,484.994007
35.0,272,485.32721
490.0,765,486.248206
205.0,486,486.821624
805.0,849,487.84086
155.0,416,488.38265
295.0,549,489.044664
115.0,519,489.669503
420.0,695,490.495692
245.0,602,491.205127
305.0,646,491.987845
225.0,509,492.598605
75.0,392,493.064704
405.0,902,494.166123
375.0,676,494.995692
185.0,502,495.60674
130.0,377,496.053641
125.0,507,496.662179
295.0,647,497.459279
270.0,617,498.238745
75.0,289,498.565361
180.0,526,499.21247
695.0,1095,500.532374
270.0,676,501.363619
245.0,780,502.304839
250.0,617,503.062903
215.0,493,503.650877
255.0,602,504.358272
340.0,817,505.339277
390.0,610,506.058808
255.0,590,506.774845
195.0,569,507.474154
320.0,722,508.359176
235.0,636,509.164063
325.0,670,509.979587
145.0,485,510.572738
405.0,845,511.580283
190.0,550,512.221671
90.0,491,512.818392
435.0,726,513.713738
180.0,532,514.35539
280.0,538,515.007874
155.0,478,515.592191
250.0,621,516.359429
230.0,656,517.128015
165.0,639,517.887142
310.0,703,518.751432
355.0,952,519.868445
175.0,583,520.560421
100.0,387,521.020041
335.0,905,522.078052
190.0,498,522.66917
520.0,881,523.735518
260.0,735,524.619355
155.0,481,525.198062
120.0,455,525.746945
155.0,476,526.313925
125.0,489,526.905341
205.0,630,527.660604
275.0,519,528.321758
230.0,671,529.126439
120.0,486,529.731398
105.0,438,530.256666
350.0,720,531.097719
