#{"t_start": 1774085832.1271622, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
195.0,441,237.997811
165.0,412,238.545079
660.0,1344,240.391835
300.0,860,241.572475
385.0,927,242.854177
345.0,676,243.764536
230.0,537,244.556611
370.0,896,245.751207
270.0,600,246.563195
215.0,607,247.396357
210.0,562,248.167559
115.0,467,248.797867
210.0,591,249.625216
185.0,469,250.257304
485.0,1161,251.837973
90.0,435,252.424192
260.0,676,253.336495
230.0,412,253.903292
255.0,560,254.704828
205.0,544,255.462589
390.0,737,256.483756
205.0,509,257.184271
425.0,860,258.364993
720.0,1127,259.901326
800.0,1166,261.435987
215.0,421,262.000948
305.0,713,262.95591
850.0,857,264.082096
155.0,569,264.876388
265.0,496,265.560288
175.0,523,266.289097
215.0,459,266.904866
215.0,438,267.503715
275.0,494,268.175381
375.0,711,269.159332
90.0,301,269.561923
225.0,436,270.152067
455.0,836,271.289796
205.0,394,271.822174
200.0,574,272.60799
225.0,444,273.201765
265.0,526,273.894547
425.0,675,274.842319
520.0,583,275.633418
295.0,690,276.563349
280.0,861,277.741745
320.0,682,278.649672
225.0,428,279.230051
225.0,436,279.81491
145.0,536,280.540511
185.0,431,281.134243
465.0,769,282.20859
450.0,716,283.226511
225.0,419,283.813685
225.0,426,284.469205
225.0,434,285.078527
235.0,417,285.66203
195.0,608,286.487341
600.0,1267,288.232292
250.0,575,289.038962
150.0,426,289.635999
190.0,495,290.314946
260.0,748,291.362211
195.0,430,291.970469
365.0,713,292.978044
280.0,655,293.885635
30.0,278,294.270688
290.0,552,295.02935
230.0,428,295.623727
60.0,308,296.048077
125.0,578,296.882594
105.0,359,297.381152
165.0,609,298.219439
250.0,527,298.925484
205.0,594,299.730405
250.0,498,300.387763
135.0,543,301.104394
115.0,333,301.552706
415.0,743,302.5469
240.0,842,303.688454
160.0,425,304.301986
215.0,446,304.911882
185.0,430,305.481119
180.0,602,306.29637
170.0,802,307.3805
190.0,740,308.399764
240.0,636,309.257108
395.0,887,310.42636
145.0,422,310.985708
290.0,902,312.183728
185.0,568,312.916302
215.0,730,313.864169
310.0,627,314.711292
170.0,403,315.229665
145.0,613,316.015701
360.0,904,317.209846
220.0,993,318.543213
170.0,591,319.342165
105.0,383,319.840088
225.0,412,320.384636
415.0,696,321.301161
225.0,436,321.88116
250.0,461,322.499023
225.0,458,323.091608
255.0,709,324.046265
210.0,545,324.79354
260.0,491,325.444813
175.0,489,326.09074
225.0,401,326.617076
355.0,683,327.537498
225.0,401,328.086997
215.0,579,328.866792
325.0,636,329.753317
265.0,684,330.70133
280.0,575,331.498176
170.0,505,332.228957
210.0,450,332.860927
220.0,735,333.888551
290.0,564,334.708118
300.0,926,335.993078
215.0,465,336.609645
170.0,497,337.308092
485.0,1184,338.890432
325.0,659,339.767097
185.0,488,340.416457
160.0,605,341.223197
265.0,510,341.892434
170.0,603,342.705809
255.0,763,343.737619
420.0,713,344.750004
275.0,1158,346.361709
455.0,812,347.491207
485.0,725,348.467805
730.0,949,349.773681
255.0,444,350.387988
230.0,505,351.069752
220.0,821,352.207372
350.0,858,353.315419
190.0,447,353.905371
250.0,665,354.846187
225.0,404,355.415555
270.0,628,356.27041
240.0,598,357.086222
170.0,468,357.722427
220.0,734,358.756065
235.0,799,359.86643
325.0,743,360.844796
230.0,443,361.438862
235.0,449,362.044038
385.0,817,363.122299
440.0,812,364.230816
225.0,410,364.799192
200.0,418,365.371577
225.0,394,365.912939
540.0,1332,367.636431
480.0,679,368.545465
195.0,404,369.08765
235.0,807,370.180717
465.0,1169,371.733083
170.0,387,372.248108
340.0,798,373.324227
330.0,625,374.179057
230.0,545,374.94365
175.0,504,375.626209
180.0,704,376.587735
290.0,639,377.466511
390.0,1131,378.939324
430.0,833,380.067775
190.0,702,381.017652
105.0,371,381.494241
260.0,476,382.112283
515.0,685,383.027902
355.0,1086,384.510509
395.0,797,385.548325
195.0,703,386.495291
135.0,487,387.162969
210.0,532,387.877434
840.0,1023,389.231587
225.0,401,389.767619
255.0,549,390.485353
270.0,537,391.20282
220.0,422,391.769017
360.0,802,392.844663
195.0,413,393.38938
385.0,721,394.394907
235.0,416,394.940297
140.0,496,395.600286
405.0,1023,397.020589
195.0,435,397.615119
175.0,472,398.265109
310.0,528,398.995384
320.0,543,399.758428
205.0,406,400.300263
225.0,549,401.021668
75.0,276,401.364323
490.0,747,402.348246
190.0,459,402.966049
75.0,311,403.360886
600.0,1177,404.968938
235.0,594,405.784363
215.0,488,406.435571
205.0,412,406.995078
180.0,412,407.5646
220.0,523,408.274208
470.0,929,409.549289
195.0,476,410.167809
225.0,409,410.718419
315.0,771,411.758443
260.0,714,412.701185
185.0,429,413.281908
220.0,444,413.874894
185.0,388,414.429041
225.0,408,414.980824
320.0,695,415.951897
195.0,482,416.610242
190.0,495,417.287886
200.0,624,418.15126
185.0,682,419.078834
165.0,386,419.603184
255.0,510,420.269662
185.0,386,420.786816
220.0,605,421.605641
120.0,343,422.056876
175.0,510,422.751691
320.0,724,423.759675
295.0,825,424.945743
90.0,301,425.340485
250.0,464,425.982195
455.0,650,426.878456
225.0,745,427.907412
115.0,527,428.644307
185.0,505,429.328812
225.0,400,429.877614
255.0,621,430.730685
235.0,835,431.916705
265.0,518,432.611888
155.0,490,433.291042
255.0,612,434.158016
400.0,855,435.364891
290.0,746,436.363759
450.0,773,437.388182
450.0,652,438.271039
270.0,609,439.086214
285.0,603,439.905189
195.0,415,440.464452
210.0,754,441.486277
415.0,851,442.633149
200.0,505,443.309542
425.0,878,444.525114
265.0,504,445.199727
250.0,464,445.841724
135.0,397,446.386319
225.0,421,446.98189
265.0,820,448.136421
275.0,518,448.848949
230.0,406,449.407539
120.0,418,449.977934
200.0,489,450.62741
215.0,445,451.221648
225.0,729,452.187989
250.0,519,452.917675
200.0,575,453.719178
305.0,813,454.883931
480.0,702,455.850096
315.0,646,456.734798
125.0,526,457.46785
245.0,1128,459.037342
195.0,736,460.066013
635.0,937,461.329996
220.0,599,462.163892
195.0,390,462.704727
100.0,321,463.124766
445.0,885,464.366043
225.0,429,464.966535
255.0,804,466.072811
430.0,790,467.158852
740.0,1102,468.630485
685.0,1069,470.068996
330.0,874,471.260119
460.0,706,472.221891
345.0,907,473.477958
220.0,603,474.333849
220.0,482,474.997966
130.0,526,475.725644
170.0,386,476.247899
225.0,399,476.788328
290.0,548,477.533149
110.0,353,477.999645
520.0,1157,479.544738
200.0,798,480.658123
215.0,445,481.269182
425.0,861,482.442702
185.0,838,483.599411
310.0,669,484.568835
165.0,615,485.409007
705.0,1561,487.44073
315.0,613,488.277295
340.0,933,489.532807
285.0,617,490.380718
495.0,1119,491.901221
190.0,386,492.440431
235.0,549,493.207994
495.0,664,494.130742
185.0,431,494.73959
345.0,1042,496.184936
25.0,281,496.559288
200.0,394,497.099096
430.0,775,498.158432
415.0,749,499.170375
170.0,519,499.880895
365.0,1013,501.258195
325.0,693,502.20329
250.0,891,503.436213
325.0,639,504.343655
505.0,819,505.454393
645.0,1072,506.84288
805.0,1567,508.875552
290.0,661,509.762675
75.0,275,510.113055
585.0,808,511.1848
100.0,321,511.599957
265.0,740,512.605325
170.0,444,513.222168
335.0,764,514.288717
295.0,687,515.211537
395.0,803,516.273447
230.0,574,517.067596
300.0,605,517.916376
240.0,402,518.466966
225.0,409,519.028181
225.0,410,519.612423
340.0,699,520.556515
310.0,952,521.861951
160.0,380,522.387135
565.0,939,523.667467
125.0,389,524.233385
170.0,575,525.028087
235.0,549,525.767518
485.0,808,526.859782
170.0,398,527.412876
310.0,664,528.347661
140.0,525,529.087626
240.0,693,530.063442
350.0,775,531.119327
390.0,782,532.203344
250.0,821,533.311378
250.0,563,534.09373
195.0,389,534.656686
225.0,403,535.216752
195.0,487,535.886079
240.0,529,536.597753
110.0,366,537.092679
565.0,755,538.119833
250.0,444,538.731663
410.0,906,539.944683
605.0,828,541.036016
100.0,321,541.456413
380.0,847,542.607042
235.0,619,543.463151
345.0,859,544.656772
370.0,713,545.62537
280.0,881,546.843127
140.0,385,547.379656
380.0,952,548.707314
115.0,336,549.143398
285.0,629,549.984962
185.0,544,550.70828
335.0,1104,552.214311
260.0,469,552.860671
245.0,443,553.48015
230.0,559,554.273434
160.0,500,554.95883
300.0,581,555.735461
70.0,323,556.156672
250.0,447,556.754948
135.0,397,557.282287
570.0,926,558.518127
600.0,849,559.655518
165.0,383,560.158434
180.0,486,560.804547
390.0,758,561.831918
290.0,729,562.816435
405.0,889,564.020814
475.0,796,565.119584
325.0,602,565.927188
320.0,657,566.827888
135.0,426,567.392139
225.0,424,567.968562
235.0,425,568.549407
225.0,422,569.125836
215.0,421,569.688443
275.0,501,570.356059
140.0,600,571.155086
330.0,518,571.847646
140.0,371,572.330488
275.0,947,573.631299
525.0,935,574.94066
130.0,365,575.426962
520.0,978,576.809529
200.0,511,577.550299
470.0,757,578.621906
155.0,413,579.214086
280.0,838,580.404437
200.0,411,580.992832
390.0,985,582.410632
165.0,376,582.956257
650.0,1317,584.87743
290.0,731,585.938879
735.0,1073,587.443941
175.0,520,588.198372
370.0,729,589.230093
325.0,713,590.122073
