#{"t_start": 1773921700.516638, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,822,143.035338
4.0,991,143.846738
0.0,532,144.26707
5.0,1426,145.487725
0.0,538,145.920449
0.0,527,146.342308
0.0,535,146.77105
0.0,535,147.183495
0.0,531,147.60949
4.0,1007,148.428895
4.0,990,149.261667
0.0,541,149.7096
1.0,639,150.25369
0.0,537,150.682285
0.0,541,151.105422
0.0,543,151.519524
1.0,630,152.029026
11.0,1087,152.924178
8.0,1434,154.126427
0.0,529,154.560398
0.0,535,154.992888
11.0,1095,155.90086
0.0,529,156.316115
9.0,1640,157.68673
9.0,1636,159.062058
0.0,511,159.475732
2.0,808,160.17896
2.0,755,160.805022
0.0,515,161.232153
1.0,708,161.810971
9.0,1628,163.191749
9.0,1644,164.554932
9.0,1616,165.917668
9.0,1620,167.252642
0.0,515,167.667348
2.0,912,168.407304
9.0,1624,169.785953
3.0,1009,170.645451
1.0,624,171.146086
2.0,821,171.810757
3.0,1093,172.736838
9.0,1616,174.140726
4.0,1102,175.099443
3.0,1008,175.929071
3.0,1000,176.782285
9.0,1628,178.196077
9.0,1636,179.60853
2.0,829,180.379603
9.0,1620,181.753814
9.0,1628,183.131119
6.0,1600,184.465637
5.0,1402,185.66007
0.0,537,186.075747
1.0,639,186.584569
3.0,899,187.320142
2.0,833,188.014592
4.0,1200,189.038943
0.0,543,189.467212
0.0,521,189.911929
3.0,933,190.67923
6.0,1438,191.897489
5.0,1163,192.887275
3.0,997,193.74905
3.0,921,194.524078
3.0,998,195.357092
2.0,752,195.963478
10.0,1669,197.354643
0.0,515,197.768885
0.0,523,198.183555
6.0,1613,199.519627
3.0,852,200.246074
0.0,531,200.671948
0.0,543,201.100464
0.0,525,201.521012
2.0,736,202.138462
0.0,524,202.566465
0.0,517,202.987165
0.0,524,203.415302
0.0,521,203.832279
1.0,704,204.4105
0.0,525,204.83458
10.0,1814,206.347062
0.0,531,206.773023
0.0,516,207.190125
9.0,1632,208.550481
11.0,1087,209.456243
4.0,1213,210.51339
1.0,645,211.031439
0.0,521,211.448081
0.0,512,211.865158
0.0,520,212.283179
1.0,718,212.861768
0.0,521,213.293543
0.0,528,213.71763
0.0,539,214.139098
9.0,1616,215.517886
8.0,1842,217.089758
0.0,543,217.521076
7.0,1510,218.819399
0.0,535,219.244481
1.0,641,219.77181
6.0,1538,221.109718
0.0,531,221.542445
1.0,710,222.130003
2.0,748,222.750582
5.0,1426,223.940613
1.0,649,224.466622
2.0,739,225.077797
4.0,1131,226.017864
1.0,635,226.527143
2.0,756,227.151362
0.0,527,227.565608
7.0,1710,229.003508
9.0,1628,230.400038
7.0,985,231.219532
1.0,651,231.742053
0.0,535,232.162773
6.0,1538,233.436082
7.0,1642,234.806053
12.0,1306,235.888072
6.0,1414,237.055125
3.0,943,237.834485
2.0,837,238.51788
6.0,1311,239.610058
5.0,1183,240.631499
5.0,1238,241.678885
10.0,1820,243.243547
12.0,1314,244.349287
11.0,1107,245.270769
7.0,1423,246.483518
11.0,1896,248.112402
1.0,707,248.702527
3.0,895,249.444526
11.0,1087,250.4116
4.0,987,251.240213
5.0,1162,252.217365
3.0,862,252.935907
0.0,515,253.36135
6.0,1226,254.401368
1.0,639,254.911105
7.0,1023,255.76273
12.0,1215,256.774507
6.0,1440,257.986742
5.0,1248,259.029288
9.0,1404,260.23042
12.0,1290,261.339333
9.0,1395,262.524858
7.0,1472,263.773022
3.0,949,264.560854
9.0,1907,266.24513
4.0,1051,267.124459
7.0,1818,268.625007
2.0,851,269.318883
20.0,1425,270.563061
5.0,1402,271.74999
9.0,1327,272.864059
9.0,1628,274.228327
4.0,1140,275.197865
24.0,1994,276.912001
12.0,1698,278.329229
11.0,1107,279.23513
12.0,1306,280.365178
7.0,1724,281.855157
7.0,1518,283.148401
3.0,871,283.87616
7.0,1802,285.40756
8.0,1522,286.710956
11.0,1787,288.21334
7.0,1822,289.736508
9.0,1640,291.132342
16.0,2155,292.961621
11.0,1091,293.868748
9.0,1636,295.252158
6.0,1518,296.54724
21.0,2171,298.378982
7.0,1806,299.971438
6.0,1608,301.329332
10.0,1487,302.568587
14.0,1548,303.86196
17.0,1589,305.211438
20.0,1322,306.300327
24.0,1902,307.891582
24.0,1994,309.60453
11.0,1860,311.195326
10.0,2117,312.986786
8.0,1630,314.336846
13.0,1427,315.535517
12.0,1155,316.499248
8.0,1792,318.00602
12.0,1151,318.959046
8.0,1204,319.975269
21.0,1550,321.269774
8.0,1527,322.557511
10.0,1459,323.773816
13.0,1414,324.956338
14.0,2101,326.734506
21.0,2090,328.483529
7.0,1715,329.970631
7.0,1418,331.164688
8.0,1578,332.467677
16.0,1877,334.040344
9.0,1327,335.135618
8.0,1716,336.566545
6.0,1210,337.579382
6.0,1306,338.644463
8.0,1514,339.931356
11.0,1642,341.295453
17.0,2282,343.215368
21.0,2544,345.368837
7.0,1826,346.869416
7.0,1810,348.355455
7.0,1810,349.874932
10.0,1910,351.482706
12.0,1306,352.559952
15.0,1856,354.115059
12.0,1682,355.521248
7.0,1826,357.011171
19.0,2186,358.841413
7.0,1814,360.371828
17.0,1969,362.015482
11.0,1856,363.556572
31.0,3026,366.093314
11.0,1095,366.993291
7.0,1798,368.527426
16.0,1729,370.013674
10.0,2250,371.931732
7.0,1826,373.43626
10.0,1951,375.069496
13.0,1405,376.234624
11.0,1908,377.845939
6.0,1230,378.868453
8.0,1972,380.537449
15.0,1765,382.013164
12.0,2110,383.798249
17.0,1961,385.417472
14.0,1604,386.75627
8.0,1462,387.955992
13.0,1991,389.672185
22.0,2618,391.903081
15.0,2163,393.714576
13.0,1418,394.883584
11.0,1091,395.777316
11.0,1912,397.363724
22.0,1746,398.802353
13.0,2140,400.629779
18.0,2100,402.404505
10.0,1752,403.878619
20.0,1498,405.12024
14.0,1487,406.354885
19.0,1645,407.724744
23.0,1886,409.290541
17.0,1371,410.458581
15.0,2124,412.205274
32.0,2071,413.932633
23.0,1834,415.460381
25.0,2090,417.185858
23.0,1748,418.641275
13.0,1339,419.766285
17.0,1905,421.385513
25.0,2049,423.062493
11.0,1107,423.955881
12.0,1735,425.385727
