#{"t_start": 1773918175.1168506, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
15.0,2486,482.816604
19.0,1677,484.200833
7.0,1682,485.62768
7.0,1430,486.81743
12.0,2432,488.855146
11.0,1560,490.152011
16.0,1869,491.723488
14.0,2654,493.923509
20.0,2272,495.846184
13.0,1828,497.35956
17.0,2896,499.830456
20.0,2677,502.081851
28.0,2198,503.891501
10.0,2090,505.660883
10.0,1535,506.95931
12.0,1155,507.923498
12.0,2251,509.824953
5.0,1140,510.759866
11.0,2024,512.46057
10.0,1579,513.780204
10.0,1435,514.97128
15.0,2227,516.870969
10.0,1948,518.585324
21.0,2726,520.917786
10.0,2039,522.613979
15.0,2568,524.747548
10.0,2072,526.487503
7.0,1430,527.67913
15.0,2480,529.739895
10.0,2131,531.530363
13.0,1487,532.76198
7.0,1624,534.120461
10.0,2063,535.860933
11.0,1916,537.44057
24.0,2645,539.675736
12.0,2140,541.454367
20.0,1904,543.035743
15.0,1723,544.493144
16.0,1885,546.099063
8.0,1700,547.517901
13.0,1430,548.704541
13.0,1488,549.936843
11.0,2238,551.766783
28.0,3281,554.502781
16.0,2558,556.66489
10.0,1532,557.943025
12.0,2446,559.986965
14.0,2006,561.645936
13.0,1399,562.810003
7.0,1406,563.992885
12.0,2204,565.885175
6.0,1542,567.169249
12.0,2195,569.019035
11.0,1091,569.91663
11.0,2120,571.696225
9.0,1716,573.11408
10.0,1931,574.712019
15.0,1683,576.137101
14.0,2252,578.017311
8.0,1886,579.587248
29.0,3163,582.279236
16.0,1946,583.894433
17.0,2637,586.165486
14.0,1627,587.510956
12.0,1302,588.602123
21.0,2652,590.867132
15.0,2691,593.133029
20.0,2089,594.912695
25.0,2078,596.736343
16.0,2318,598.694448
13.0,1350,599.856063
14.0,2119,601.622699
10.0,2057,603.31664
16.0,1666,604.726402
11.0,1810,606.248835
17.0,1931,607.838967
21.0,1742,609.313306
8.0,1858,610.849314
21.0,1637,612.210655
23.0,3009,614.71568
14.0,2130,616.526369
15.0,2411,618.541698
20.0,2480,620.61561
12.0,2142,622.399095
21.0,2075,624.141237
23.0,2854,626.55889
16.0,2724,628.871727
15.0,2428,630.940862
17.0,2440,632.956718
35.0,2446,634.990127
16.0,2611,637.191879
17.0,2540,639.32593
15.0,2072,641.0902
18.0,2444,643.136793
10.0,1986,644.783991
15.0,2791,647.115904
15.0,2124,648.884597
14.0,2298,650.81179
26.0,3273,653.557345
7.0,1566,654.88103
17.0,1937,656.52606
7.0,1702,657.950933
11.0,1886,659.544811
17.0,2090,661.27381
6.0,1484,662.500206
15.0,2155,664.307935
13.0,1958,665.977608
12.0,2018,667.660614
11.0,1827,669.176378
9.0,1596,670.487622
18.0,3185,673.137609
15.0,2342,675.089176
14.0,1507,676.36554
11.0,1923,677.974403
21.0,3016,680.498084
24.0,2573,682.653558
