#{"t_start": 1774088420.7832246, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
80.0,384,221.7888
160.0,431,222.402554
270.0,864,223.579933
110.0,410,224.139121
110.0,509,224.870144
170.0,500,225.608245
60.0,329,226.074124
360.0,592,226.890038
60.0,285,227.271094
20.0,239,227.583166
85.0,278,227.965017
465.0,782,229.071072
110.0,280,229.460788
275.0,619,230.34933
205.0,485,231.031791
505.0,834,232.199016
355.0,696,233.167459
260.0,751,234.198272
115.0,396,234.744796
630.0,1057,236.218045
250.0,646,237.108762
120.0,519,237.822008
195.0,748,238.891522
140.0,392,239.451334
310.0,766,240.539427
320.0,600,241.350481
260.0,624,242.220667
130.0,397,242.7679
625.0,913,244.001704
220.0,556,244.805472
445.0,715,245.847135
115.0,275,246.221303
320.0,729,247.242257
215.0,495,247.935123
210.0,535,248.667808
205.0,475,249.326912
325.0,785,250.391122
160.0,549,251.164716
30.0,232,251.459647
315.0,667,252.399178
95.0,258,252.752918
140.0,362,253.265024
175.0,495,253.979501
115.0,452,254.611354
395.0,721,255.649405
120.0,475,256.301386
225.0,633,257.170607
200.0,489,257.855275
135.0,433,258.449007
435.0,792,259.557303
495.0,671,260.486687
295.0,754,261.54685
170.0,527,262.281042
360.0,689,263.255646
110.0,441,263.880478
435.0,534,264.619941
145.0,511,265.332871
275.0,609,266.203684
160.0,483,266.867601
255.0,746,267.921788
355.0,628,268.847443
110.0,382,269.388298
185.0,481,270.070787
115.0,419,270.674043
260.0,567,271.480814
85.0,294,271.873697
185.0,664,272.826625
135.0,309,273.278046
135.0,467,273.93284
525.0,657,274.860939
315.0,822,276.036058
460.0,698,277.021025
135.0,337,277.485942
190.0,502,278.205887
250.0,547,278.977993
165.0,387,279.528749
335.0,788,280.668432
235.0,576,281.517378
100.0,436,282.13492
520.0,1075,283.624309
210.0,459,284.28933
255.0,651,285.192145
170.0,500,285.935895
165.0,389,286.478561
185.0,497,287.192015
510.0,751,288.236985
215.0,739,289.272347
275.0,630,290.159387
315.0,701,291.156018
310.0,773,292.232363
155.0,488,292.915432
745.0,1222,294.652078
210.0,538,295.480668
85.0,268,295.856664
215.0,517,296.569403
415.0,849,297.747024
175.0,467,298.396054
90.0,275,298.767335
105.0,405,299.335022
155.0,401,299.903766
375.0,750,300.956718
255.0,654,301.86854
25.0,238,302.199787
340.0,715,303.214611
145.0,462,303.845866
190.0,486,304.527228
185.0,576,305.341245
320.0,718,306.360306
170.0,510,307.069925
265.0,690,308.041088
50.0,283,308.419916
390.0,578,309.218817
720.0,804,310.328785
290.0,695,311.323892
310.0,742,312.359644
355.0,1009,313.767814
70.0,273,314.14746
245.0,533,314.885676
445.0,696,315.913338
280.0,659,316.824713
290.0,870,318.03635
250.0,574,318.841961
75.0,425,319.444203
120.0,461,320.091491
180.0,585,320.929525
540.0,868,322.135786
840.0,1104,323.657685
175.0,492,324.359177
395.0,477,325.04555
305.0,802,326.223288
230.0,396,326.787664
110.0,313,327.213161
205.0,682,328.169498
225.0,532,328.918261
85.0,319,329.330329
240.0,463,329.94924
260.0,612,330.76616
440.0,864,331.944628
145.0,469,332.607746
220.0,603,333.494279
355.0,738,334.545049
255.0,467,335.18785
205.0,522,335.926548
290.0,621,336.790337
120.0,301,337.196919
135.0,361,337.688604
75.0,360,338.182467
230.0,444,338.80182
215.0,464,339.430101
310.0,575,340.217294
235.0,712,341.227671
125.0,424,341.817947
130.0,437,342.405683
305.0,580,343.208741
300.0,678,344.140251
115.0,280,344.517904
100.0,296,344.909225
220.0,565,345.723496
255.0,518,346.433467
330.0,786,347.536641
200.0,466,348.183312
380.0,864,349.381729
255.0,593,350.233998
230.0,488,350.931568
335.0,678,351.892559
235.0,551,352.664859
50.0,396,353.212056
200.0,433,353.808633
170.0,414,354.386893
355.0,790,355.515873
385.0,715,356.571308
140.0,423,357.153075
145.0,512,357.870212
280.0,526,358.613724
180.0,468,359.287295
165.0,437,359.902082
425.0,792,361.01267
135.0,403,361.570078
185.0,529,362.313799
285.0,854,363.508721
415.0,1263,365.261706
170.0,451,365.913595
185.0,469,366.560679
275.0,654,367.451957
450.0,779,368.538211
110.0,316,368.975431
525.0,1046,370.393134
295.0,644,371.289315
320.0,726,372.294061
445.0,655,373.233956
505.0,729,374.305086
200.0,480,374.989051
525.0,881,376.218383
560.0,928,377.48761
520.0,699,378.464451
160.0,495,379.146292
175.0,520,379.85477
135.0,397,380.387519
250.0,592,381.22169
200.0,627,382.106842
200.0,649,383.022996
270.0,646,383.921208
165.0,382,384.437854
175.0,480,385.096169
450.0,536,385.890175
170.0,372,386.429205
385.0,696,387.404993
95.0,442,388.002976
165.0,461,388.645409
95.0,264,389.000085
435.0,695,389.930469
245.0,523,390.652422
375.0,706,391.652328
280.0,698,392.613341
